Date,EPA_Site,PM_EPA,PM_CinC
2025-02-27,0073,13.095833333333333,46.080708333333334
2025-02-28,0073,4.5625,12.937267857142858
2025-03-01,0073,4.116666666666666,3.1261521739130433
2025-03-02,0073,5.295833333333333,4.908814814814815
2025-03-03,0073,7.4625,7.1637407407407405
2025-03-04,0073,6.358333333333333,5.825137254901961
2025-03-05,0073,4.6625,4.893739130434782
2025-03-06,0073,2.966666666666667,2.977549019607843
2025-03-07,0073,9.354166666666666,7.362862745098039
2025-03-08,0073,4.904166666666667,8.994533333333331
2025-03-09,0073,4.904166666666667,5.531396226415095
2025-03-10,0073,5.445833333333333,4.406905660377358
2025-03-11,0073,5.7125,6.334411764705882
2025-03-12,0073,2.8333333333333335,2.3095686274509806
2025-03-13,0073,5.460869565217391,6.860686274509804
2025-03-14,0073,9.804166666666667,7.231942307692307
