location_name,latitude,longitude,device_number,device_eui,time,measure_name,value
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-12T07:00:36Z,mc_pm2_5,34.835
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-12T06:44:13Z,mc_pm2_5,21.423
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-12T06:30:36Z,mc_pm2_5,28.718
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-12T06:14:06Z,mc_pm2_5,17.465
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-12T06:00:36Z,mc_pm2_5,31.593
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-12T05:44:13Z,mc_pm2_5,13.462
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-12T05:30:36Z,mc_pm2_5,27.566
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-12T05:14:06Z,mc_pm2_5,20.291
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-12T05:06:08Z,mc_pm2_5,16.844
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-12T05:00:36Z,mc_pm2_5,24.339
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-12T04:44:13Z,mc_pm2_5,16.844
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-12T04:30:36Z,mc_pm2_5,20.685
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-12T04:14:06Z,mc_pm2_5,14.96
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-12T04:07:42Z,mc_pm2_5,17.598
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-12T04:00:36Z,mc_pm2_5,17.598
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-12T03:30:36Z,mc_pm2_5,21.067
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-12T03:14:06Z,mc_pm2_5,16.867
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-12T03:00:36Z,mc_pm2_5,20.426
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-12T02:44:06Z,mc_pm2_5,19.521
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-12T02:00:36Z,mc_pm2_5,19.758
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-12T01:49:46Z,mc_pm2_5,23.526
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-12T01:30:36Z,mc_pm2_5,16.904
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-12T01:00:36Z,mc_pm2_5,15.55
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-12T00:51:54Z,mc_pm2_5,19.735
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-12T00:44:06Z,mc_pm2_5,19.89
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-12T00:30:36Z,mc_pm2_5,19.735
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-12T00:14:06Z,mc_pm2_5,20.771
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-12T00:00:36Z,mc_pm2_5,18.052
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T23:44:05Z,mc_pm2_5,25.936
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T23:30:36Z,mc_pm2_5,17.698
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T23:14:05Z,mc_pm2_5,32.601
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T23:00:36Z,mc_pm2_5,17.604
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T22:44:05Z,mc_pm2_5,22.017
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T22:34:55Z,mc_pm2_5,25.599
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T22:30:36Z,mc_pm2_5,20.632
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T22:14:05Z,mc_pm2_5,25.599
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T22:00:36Z,mc_pm2_5,20.726
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T21:51:30Z,mc_pm2_5,17.219
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T21:30:36Z,mc_pm2_5,17.219
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T21:14:05Z,mc_pm2_5,29.071
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T21:00:36Z,mc_pm2_5,23.699
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T20:30:36Z,mc_pm2_5,26.786
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T20:00:36Z,mc_pm2_5,23.691
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T19:44:05Z,mc_pm2_5,21.671
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T19:18:00Z,mc_pm2_5,21.301
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T19:00:36Z,mc_pm2_5,20.414
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T18:44:05Z,mc_pm2_5,24.599
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T18:34:46Z,mc_pm2_5,21.468
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T18:30:36Z,mc_pm2_5,21.468
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T18:14:11Z,mc_pm2_5,18.882
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T18:00:36Z,mc_pm2_5,15.888
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T17:44:05Z,mc_pm2_5,27.905
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T17:30:36Z,mc_pm2_5,11.361
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T17:14:05Z,mc_pm2_5,14.713
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T17:00:36Z,mc_pm2_5,10.366
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T16:44:05Z,mc_pm2_5,13.776
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T16:14:05Z,mc_pm2_5,17.948
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T16:13:38Z,mc_pm2_5,12.244
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T16:00:36Z,mc_pm2_5,11.533
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T15:44:05Z,mc_pm2_5,12.244
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T15:30:36Z,mc_pm2_5,14.414
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T15:14:12Z,mc_pm2_5,20.988
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T15:05:29Z,mc_pm2_5,11.235
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T15:00:36Z,mc_pm2_5,11.235
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T14:44:05Z,mc_pm2_5,20.769
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T14:30:36Z,mc_pm2_5,17.454
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T14:14:20Z,mc_pm2_5,24.156
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T14:00:36Z,mc_pm2_5,27.991
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T13:44:20Z,mc_pm2_5,32.663
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T13:30:36Z,mc_pm2_5,29.225
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T13:14:20Z,mc_pm2_5,25.474
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T13:00:36Z,mc_pm2_5,21.177
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T12:43:45Z,mc_pm2_5,29.067
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T12:30:36Z,mc_pm2_5,27.852
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T12:14:20Z,mc_pm2_5,29.067
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T12:00:36Z,mc_pm2_5,22.787
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T11:44:27Z,mc_pm2_5,29.273
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T11:37:46Z,mc_pm2_5,17.032
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T11:30:36Z,mc_pm2_5,17.032
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T11:14:20Z,mc_pm2_5,26.072
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T11:00:36Z,mc_pm2_5,28.56
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T10:44:20Z,mc_pm2_5,32.541
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T10:30:36Z,mc_pm2_5,23.317
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T10:14:27Z,mc_pm2_5,17.252
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T10:00:36Z,mc_pm2_5,16.65
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T09:44:27Z,mc_pm2_5,33.298
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T09:30:36Z,mc_pm2_5,18.603
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T09:25:55Z,mc_pm2_5,21.684
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T09:14:19Z,mc_pm2_5,21.684
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T09:00:36Z,mc_pm2_5,14.913
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T08:44:19Z,mc_pm2_5,22.635
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T08:32:48Z,mc_pm2_5,17.164
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T08:30:36Z,mc_pm2_5,17.164
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T08:00:36Z,mc_pm2_5,13.271
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T07:44:26Z,mc_pm2_5,35.681
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T07:30:36Z,mc_pm2_5,19.649
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T07:14:26Z,mc_pm2_5,20.053
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T07:00:36Z,mc_pm2_5,23.591
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T06:44:19Z,mc_pm2_5,16.463
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T06:30:36Z,mc_pm2_5,24.148
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T06:12:24Z,mc_pm2_5,18.584
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T06:04:26Z,mc_pm2_5,17.792
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T06:00:37Z,mc_pm2_5,15.562
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T05:38:34Z,mc_pm2_5,17.792
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T05:30:36Z,mc_pm2_5,16.987
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T05:23:38Z,mc_pm2_5,14.904
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T05:02:59Z,mc_pm2_5,13.562
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T05:00:36Z,mc_pm2_5,14.904
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T04:30:36Z,mc_pm2_5,16.905
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T04:28:00Z,mc_pm2_5,20.272
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T03:50:44Z,mc_pm2_5,24.376
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T03:30:36Z,mc_pm2_5,20.538
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T03:00:36Z,mc_pm2_5,15.195
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T02:45:53Z,mc_pm2_5,18.364
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T02:30:36Z,mc_pm2_5,14.137
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T02:25:40Z,mc_pm2_5,18.637
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T02:22:35Z,mc_pm2_5,8.216
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T02:15:52Z,mc_pm2_5,18.637
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T02:00:36Z,mc_pm2_5,8.216
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T01:45:50Z,mc_pm2_5,15.375
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T01:30:36Z,mc_pm2_5,16.998
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T01:15:50Z,mc_pm2_5,8.17
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T01:00:36Z,mc_pm2_5,12.821
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T00:45:50Z,mc_pm2_5,12.848
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-11T00:30:36Z,mc_pm2_5,10.447
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-11T00:15:50Z,mc_pm2_5,7.753
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T23:30:36Z,mc_pm2_5,13.054
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T23:15:50Z,mc_pm2_5,16.354
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T23:11:21Z,mc_pm2_5,11.485
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T23:00:36Z,mc_pm2_5,11.485
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T22:56:52Z,mc_pm2_5,15.594
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T22:30:36Z,mc_pm2_5,9.796
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T22:15:50Z,mc_pm2_5,14.441
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T22:00:36Z,mc_pm2_5,9.759
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T21:45:50Z,mc_pm2_5,20.181
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T21:30:36Z,mc_pm2_5,18.103
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T21:15:50Z,mc_pm2_5,12.78
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T21:00:36Z,mc_pm2_5,14.632
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T20:45:50Z,mc_pm2_5,13.093
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T20:30:36Z,mc_pm2_5,15.226
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T20:15:50Z,mc_pm2_5,20.176
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T20:01:06Z,mc_pm2_5,13.086
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T20:00:36Z,mc_pm2_5,13.086
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T19:45:57Z,mc_pm2_5,12.615
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T19:30:37Z,mc_pm2_5,8.701
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T19:29:58Z,mc_pm2_5,11.802
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T19:15:50Z,mc_pm2_5,11.802
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T19:00:37Z,mc_pm2_5,12.323
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T18:45:50Z,mc_pm2_5,12.205
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T18:30:37Z,mc_pm2_5,6.761
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T18:15:50Z,mc_pm2_5,7.897
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T18:00:37Z,mc_pm2_5,7.513
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T17:45:50Z,mc_pm2_5,11.139
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T17:30:37Z,mc_pm2_5,8.571
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T17:15:50Z,mc_pm2_5,9.454
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T17:00:37Z,mc_pm2_5,7.324
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T16:49:35Z,mc_pm2_5,6.725
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T16:45:50Z,mc_pm2_5,4.963
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T16:30:37Z,mc_pm2_5,6.725
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T16:16:24Z,mc_pm2_5,6.29
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T16:15:57Z,mc_pm2_5,6.29
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T16:00:37Z,mc_pm2_5,3.976
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T15:30:37Z,mc_pm2_5,6.134
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T15:15:50Z,mc_pm2_5,13.507
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T15:00:37Z,mc_pm2_5,12.5
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T14:45:50Z,mc_pm2_5,7.359
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T14:30:37Z,mc_pm2_5,6.627
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T14:00:37Z,mc_pm2_5,9.451
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T13:40:30Z,mc_pm2_5,6.589
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T13:30:37Z,mc_pm2_5,6.589
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T13:15:50Z,mc_pm2_5,10.232
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T13:12:20Z,mc_pm2_5,16.322
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T13:00:37Z,mc_pm2_5,6.208
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T12:45:50Z,mc_pm2_5,16.322
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T12:30:37Z,mc_pm2_5,9.996
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T12:00:37Z,mc_pm2_5,6.755
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T11:45:49Z,mc_pm2_5,12.002
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T11:30:37Z,mc_pm2_5,6.213
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T11:15:49Z,mc_pm2_5,9.904
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T11:00:37Z,mc_pm2_5,8.036
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T10:45:49Z,mc_pm2_5,13.1
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T10:31:46Z,mc_pm2_5,6.313
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T10:30:37Z,mc_pm2_5,6.313
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T10:15:49Z,mc_pm2_5,4.9
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T10:00:37Z,mc_pm2_5,5.292
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T09:45:49Z,mc_pm2_5,9.806
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T09:44:36Z,mc_pm2_5,5.873
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T09:30:37Z,mc_pm2_5,4.768
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T09:15:49Z,mc_pm2_5,5.873
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T09:00:37Z,mc_pm2_5,3.858
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T08:30:37Z,mc_pm2_5,2.793
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T08:00:37Z,mc_pm2_5,6.139
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T07:45:49Z,mc_pm2_5,6.737
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T07:30:37Z,mc_pm2_5,4.356
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T07:25:27Z,mc_pm2_5,5.857
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T07:15:49Z,mc_pm2_5,2.724
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T07:00:37Z,mc_pm2_5,5.857
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T06:30:37Z,mc_pm2_5,4.438
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T06:16:19Z,mc_pm2_5,3.946
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T06:15:49Z,mc_pm2_5,3.946
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T06:00:37Z,mc_pm2_5,5.376
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T05:45:49Z,mc_pm2_5,7.98
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T05:30:37Z,mc_pm2_5,5.146
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T05:15:49Z,mc_pm2_5,4.46
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T05:00:37Z,mc_pm2_5,6.318
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T04:45:49Z,mc_pm2_5,4.084
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T04:30:37Z,mc_pm2_5,5.658
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T04:00:37Z,mc_pm2_5,4.729
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T03:58:04Z,mc_pm2_5,3.923
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T03:45:49Z,mc_pm2_5,3.801
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T03:15:49Z,mc_pm2_5,3.752
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T03:09:41Z,mc_pm2_5,2.198
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T03:00:37Z,mc_pm2_5,6.813
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T02:45:49Z,mc_pm2_5,2.198
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T02:30:37Z,mc_pm2_5,4.164
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-02-10T02:15:49Z,mc_pm2_5,5.239
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T02:00:37Z,mc_pm2_5,3.778
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-02-10T01:30:37Z,mc_pm2_5,5.013
