"device_number","time","value"
9,2025-01-14 03:39:54.431,1.697
13,2025-01-14 03:37:33.238,9.296
2,2025-01-14 03:36:53.42,3.625
28,2025-01-14 03:34:12.844,3.046
21,2025-01-14 03:33:41.796,3
25,2025-01-14 03:28:29.046,3.768
30,2025-01-14 03:27:42.894,3.579
27,2025-01-14 03:24:17.906,2.462
20,2025-01-14 03:23:09.383,3.979
20,2025-01-14 03:20:01.926,3.979
30,2025-01-14 03:16:37.815,3.372
15,2025-01-14 03:16:04.693,2.517
18,2025-01-14 03:12:16.591,5.109
24,2025-01-14 03:11:54.319,2.698
3,2025-01-14 03:10:13.543,3.176
9,2025-01-14 03:09:54.362,1.839
23,2025-01-14 03:09:07.921,6.081
30,2025-01-14 03:08:30.519,3.372
13,2025-01-14 03:07:33.141,7.051
2,2025-01-14 03:06:53.404,7.209
28,2025-01-14 03:04:21.402,5.94
21,2025-01-14 03:03:41.633,3.873
13,2025-01-14 03:00:39.227,4.666
25,2025-01-14 02:58:29.017,8.883
30,2025-01-14 02:58:00.706,3.318
27,2025-01-14 02:54:17.827,3.658
12,2025-01-14 02:52:25.44,5.65
20,2025-01-14 02:50:01.902,5.811
15,2025-01-14 02:46:04.79,2.28
18,2025-01-14 02:42:16.503,2.301
24,2025-01-14 02:41:54.307,3.628
3,2025-01-14 02:40:13.501,2.94
9,2025-01-14 02:39:54.38,0.739
23,2025-01-14 02:39:07.873,6.331
13,2025-01-14 02:37:33.059,4.666
2,2025-01-14 02:36:53.474,4.08
28,2025-01-14 02:34:21.364,5.034
21,2025-01-14 02:33:41.686,2.27
8,2025-01-14 02:33:36.184,4.402
25,2025-01-14 02:28:29.001,1.786
30,2025-01-14 02:26:30.892,1.244
30,2025-01-14 02:24:27.746,1.579
27,2025-01-14 02:24:19.487,4.802
12,2025-01-14 02:22:25.417,2.96
20,2025-01-14 02:20:01.872,1.606
7,2025-01-14 02:16:47.636,1.845
30,2025-01-14 02:16:00.955,1.579
18,2025-01-14 02:12:16.448,6.396
24,2025-01-14 02:11:54.321,2.447
3,2025-01-14 02:10:13.489,4.286
9,2025-01-14 02:09:54.349,0.576
23,2025-01-14 02:09:07.867,2.102
13,2025-01-14 02:07:32.967,11.724
2,2025-01-14 02:06:53.427,3.666
28,2025-01-14 02:04:21.284,1.417
21,2025-01-14 02:03:41.509,3.048
8,2025-01-14 02:03:36.162,2.689
27,2025-01-14 02:00:05.126,3.171
28,2025-01-14 01:57:19.975,15.056
27,2025-01-14 01:54:19.464,3.171
12,2025-01-14 01:52:25.412,2.756
20,2025-01-14 01:50:01.849,4.483
30,2025-01-14 01:44:31.236,3.474
18,2025-01-14 01:42:16.442,3.994
24,2025-01-14 01:42:01.311,4.257
3,2025-01-14 01:40:13.466,2.656
9,2025-01-14 01:40:02.531,2.166
23,2025-01-14 01:39:07.736,1.816
13,2025-01-14 01:37:32.871,2.359
2,2025-01-14 01:36:53.409,2.727
30,2025-01-14 01:36:41.708,2.902
1,2025-01-14 01:36:04.227,2.099
28,2025-01-14 01:34:21.2,15.056
25,2025-01-14 01:28:28.93,1.868
27,2025-01-14 01:24:19.406,5.918
12,2025-01-14 01:22:25.448,1.827
20,2025-01-14 01:20:01.859,3.192
7,2025-01-14 01:16:47.567,2.462
15,2025-01-14 01:16:04.675,4.047
18,2025-01-14 01:13:03.407,9.162
24,2025-01-14 01:11:54.275,2.807
24,2025-01-14 01:10:29.405,2.662
3,2025-01-14 01:10:13.471,3.522
9,2025-01-14 01:10:02.929,2.041
23,2025-01-14 01:09:07.735,1.721
13,2025-01-14 01:07:32.782,6.655
2,2025-01-14 01:06:53.45,6.691
1,2025-01-14 01:06:04.184,2.543
30,2025-01-14 01:05:11.981,3.846
28,2025-01-14 01:04:21.133,6.138
21,2025-01-14 01:03:41.376,1.979
8,2025-01-14 01:03:36.203,2.712
25,2025-01-14 00:58:28.948,2.999
27,2025-01-14 00:54:19.393,1.693
12,2025-01-14 00:52:25.377,2.999
20,2025-01-14 00:50:01.863,1.45
7,2025-01-14 00:46:47.546,3.1
15,2025-01-14 00:46:04.695,5.102
30,2025-01-14 00:44:12.107,7.048
18,2025-01-14 00:42:16.375,9.162
24,2025-01-14 00:41:54.29,2.662
3,2025-01-14 00:40:13.409,6.067
9,2025-01-14 00:40:02.915,3.584
23,2025-01-14 00:39:07.644,1.863
13,2025-01-14 00:37:32.712,4.754
2,2025-01-14 00:36:53.453,3.444
28,2025-01-14 00:34:21.063,3.725
21,2025-01-14 00:33:41.414,5.084
8,2025-01-14 00:33:36.23,2.196
25,2025-01-14 00:28:28.968,6.399
30,2025-01-14 00:26:04.789,6.993
27,2025-01-14 00:24:19.369,2.036
21,2025-01-14 00:23:18.595,6.01
12,2025-01-14 00:22:25.567,5.655
20,2025-01-14 00:20:01.864,7.681
18,2025-01-14 00:12:16.301,2.183
24,2025-01-14 00:11:54.295,4.354
3,2025-01-14 00:10:13.428,1.905
9,2025-01-14 00:10:02.903,2.009
23,2025-01-14 00:09:07.662,2.941
13,2025-01-14 00:07:32.634,7.978
2,2025-01-14 00:06:53.477,4.056
28,2025-01-14 00:04:21.019,8.266
25,2025-01-14 00:03:50.553,4.829
21,2025-01-14 00:03:41.323,6.01
8,2025-01-14 00:03:36.215,3.967
13,2025-01-13 23:58:53.994,5.565
25,2025-01-13 23:58:28.899,4.829
23,2025-01-13 23:58:12.383,2.566
30,2025-01-13 23:54:35.175,2.265
20,2025-01-13 23:54:28.724,1.257
27,2025-01-13 23:54:19.309,3.086
20,2025-01-13 23:50:01.891,1.257
7,2025-01-13 23:46:47.492,6.852
18,2025-01-13 23:42:16.236,5.088
24,2025-01-13 23:42:01.271,2.277
3,2025-01-13 23:40:13.408,3.921
9,2025-01-13 23:40:02.877,2.265
23,2025-01-13 23:38:58.991,2.566
13,2025-01-13 23:37:32.533,5.565
28,2025-01-13 23:34:21.02,2.13
21,2025-01-13 23:33:41.296,2.421
30,2025-01-13 23:32:49.479,1.305
25,2025-01-13 23:28:28.875,2.184
27,2025-01-13 23:24:19.364,4.009
30,2025-01-13 23:23:05.514,1.305
7,2025-01-13 23:16:47.455,2.485
30,2025-01-13 23:12:35.528,4.105
18,2025-01-13 23:12:16.22,2.627
24,2025-01-13 23:12:01.295,5.201
3,2025-01-13 23:10:13.349,7.506
9,2025-01-13 23:10:02.861,2.496
23,2025-01-13 23:08:58.908,1.842
13,2025-01-13 23:07:32.451,4.137
28,2025-01-13 23:04:21.08,3.761
8,2025-01-13 23:03:36.327,1.582
30,2025-01-13 23:02:05.667,3.729
30,2025-01-13 23:01:30.498,3.691
25,2025-01-13 22:58:28.86,1.93
27,2025-01-13 22:54:19.272,5.36
30,2025-01-13 22:51:42.416,3.691
20,2025-01-13 22:50:01.853,1.901
12,2025-01-13 22:48:29.104,2.605
18,2025-01-13 22:42:16.168,3.318
24,2025-01-13 22:41:54.277,3.452
3,2025-01-13 22:40:13.331,3.286
9,2025-01-13 22:40:02.843,3.193
23,2025-01-13 22:38:58.913,4.369
27,2025-01-13 22:38:24.523,6.595
13,2025-01-13 22:37:32.375,2.823
2,2025-01-13 22:36:53.527,1.864
21,2025-01-13 22:33:41.215,2.132
28,2025-01-13 22:33:02.564,5.733
28,2025-01-13 22:30:32.541,5.733
25,2025-01-13 22:28:28.876,2.026
28,2025-01-13 22:26:11.671,5.733
28,2025-01-13 22:23:28.217,1.946
20,2025-01-13 22:20:01.866,2.019
28,2025-01-13 22:19:57.365,1.946
12,2025-01-13 22:18:29.065,3.123
7,2025-01-13 22:16:47.422,3.152
30,2025-01-13 22:12:39.169,4.851
18,2025-01-13 22:12:16.125,5.044
24,2025-01-13 22:11:54.295,6.947
3,2025-01-13 22:10:13.321,3.253
9,2025-01-13 22:10:02.815,1.49
23,2025-01-13 22:08:58.863,2.222
13,2025-01-13 22:07:32.321,5.27
2,2025-01-13 22:06:53.502,3.904
24,2025-01-13 22:06:01.007,2.148
25,2025-01-13 21:58:28.844,8.06
27,2025-01-13 21:54:19.339,8.857
20,2025-01-13 21:50:01.871,3.927
30,2025-01-13 21:49:09.628,3.63
12,2025-01-13 21:48:29.123,3.018
7,2025-01-13 21:46:47.419,1.98
18,2025-01-13 21:42:16.111,2.935
24,2025-01-13 21:41:54.282,2.148
18,2025-01-13 21:41:31.691,3.967
30,2025-01-13 21:41:10.848,3.63
3,2025-01-13 21:40:13.34,1.874
9,2025-01-13 21:40:02.756,3.037
23,2025-01-13 21:39:05.789,3.671
13,2025-01-13 21:37:32.24,2.209
2,2025-01-13 21:36:53.565,3.469
21,2025-01-13 21:33:41.175,1.376
25,2025-01-13 21:28:28.858,4.462
28,2025-01-13 21:26:38.687,1.505
27,2025-01-13 21:24:19.255,4.927
20,2025-01-13 21:20:01.905,5.412
12,2025-01-13 21:18:29.146,1.458
7,2025-01-13 21:16:47.408,3.059
28,2025-01-13 21:14:35.686,1.505
24,2025-01-13 21:11:54.291,2.646
18,2025-01-13 21:11:53.104,3.967
3,2025-01-13 21:10:13.344,1.73
9,2025-01-13 21:10:02.823,1.256
23,2025-01-13 21:08:58.776,1.228
21,2025-01-13 21:08:26.164,2.191
13,2025-01-13 21:07:32.203,3.788
2,2025-01-13 21:06:53.686,2.042
21,2025-01-13 21:03:41.147,2.191
25,2025-01-13 20:58:28.871,1.461
23,2025-01-13 20:55:41.559,4.555
20,2025-01-13 20:50:01.902,7.76
28,2025-01-13 20:49:56.319,2.288
20,2025-01-13 20:48:52.991,2.509
12,2025-01-13 20:48:29.149,2.645
7,2025-01-13 20:46:47.427,2.304
24,2025-01-13 20:41:54.351,3.057
18,2025-01-13 20:41:53.102,3.472
3,2025-01-13 20:40:04.694,4.597
9,2025-01-13 20:40:02.819,3.775
23,2025-01-13 20:38:58.759,4.555
13,2025-01-13 20:37:32.12,3.195
13,2025-01-13 20:36:12.059,2.924
25,2025-01-13 20:28:28.882,2.788
27,2025-01-13 20:24:19.186,2.473
30,2025-01-13 20:19:37.251,3.207
3,2025-01-13 20:18:38.587,3.006
12,2025-01-13 20:18:29.143,3.324
7,2025-01-13 20:16:47.411,3.1
15,2025-01-13 20:16:04.84,3.025
30,2025-01-13 20:12:10.907,2.248
24,2025-01-13 20:11:54.338,4.262
18,2025-01-13 20:11:53.128,3.406
3,2025-01-13 20:10:04.681,3.006
9,2025-01-13 20:10:02.781,3.209
23,2025-01-13 20:08:58.74,6.188
13,2025-01-13 20:07:32.059,2.924
2,2025-01-13 20:06:53.706,1.557
28,2025-01-13 20:04:37.967,4.513
21,2025-01-13 20:03:41.177,6.85
30,2025-01-13 20:01:40.96,2.782
12,2025-01-13 20:00:02.908,5.063
25,2025-01-13 19:58:28.891,5.856
9,2025-01-13 19:57:28.096,1.824
30,2025-01-13 19:51:11.115,2.079
20,2025-01-13 19:49:05.98,3.145
12,2025-01-13 19:48:29.112,5.063
24,2025-01-13 19:41:54.381,3.736
18,2025-01-13 19:41:53.109,1.593
30,2025-01-13 19:40:41.144,1.709
3,2025-01-13 19:40:04.688,3.863
9,2025-01-13 19:39:54.439,1.824
23,2025-01-13 19:39:12.722,2.017
13,2025-01-13 19:37:32.02,4.846
2,2025-01-13 19:36:53.692,3.009
21,2025-01-13 19:33:41.113,2.939
15,2025-01-13 19:28:51.582,1.803
25,2025-01-13 19:28:28.917,2.366
28,2025-01-13 19:26:22.695,4.252
27,2025-01-13 19:24:19.253,1.706
20,2025-01-13 19:19:05.665,3.435
12,2025-01-13 19:18:29.171,0.908
7,2025-01-13 19:16:47.473,2.459
15,2025-01-13 19:16:04.944,1.803
9,2025-01-13 19:13:06.275,2.754
24,2025-01-13 19:11:54.375,6.818
18,2025-01-13 19:11:53.133,1.911
3,2025-01-13 19:10:04.709,1.798
23,2025-01-13 19:08:58.728,3.502
13,2025-01-13 19:07:31.948,11.329
21,2025-01-13 19:03:41.227,5.931
30,2025-01-13 19:01:12.24,3.405
25,2025-01-13 18:58:28.96,1.722
27,2025-01-13 18:54:19.368,3.274
20,2025-01-13 18:49:05.989,5.4
12,2025-01-13 18:48:29.224,3.058
9,2025-01-13 18:43:06.252,1.975
24,2025-01-13 18:41:54.431,4.805
18,2025-01-13 18:41:53.144,5.684
30,2025-01-13 18:40:12.357,2.774
3,2025-01-13 18:40:04.657,3.094
23,2025-01-13 18:39:05.687,9.3
13,2025-01-13 18:37:31.894,6.205
24,2025-01-13 18:36:30.844,5.438
21,2025-01-13 18:33:41.222,5.687
25,2025-01-13 18:28:28.977,3.536
20,2025-01-13 18:19:06.006,7.126
12,2025-01-13 18:18:29.218,6.063
7,2025-01-13 18:16:47.509,2.207
9,2025-01-13 18:13:06.308,2.894
24,2025-01-13 18:12:01.429,5.438
18,2025-01-13 18:11:53.19,2.605
3,2025-01-13 18:10:04.646,3.889
23,2025-01-13 18:08:58.641,4.697
13,2025-01-13 18:07:31.836,6.764
2,2025-01-13 18:06:53.867,4.103
21,2025-01-13 17:55:29.744,3.575
27,2025-01-13 17:54:19.301,2.853
23,2025-01-13 17:49:10.941,2.452
20,2025-01-13 17:49:06.047,5.394
12,2025-01-13 17:48:29.271,4.446
15,2025-01-13 17:46:05.019,2.869
9,2025-01-13 17:43:06.241,3.008
24,2025-01-13 17:41:54.482,8.07
18,2025-01-13 17:41:53.208,3.932
3,2025-01-13 17:40:04.641,4.804
23,2025-01-13 17:38:58.631,2.452
13,2025-01-13 17:37:31.776,3.985
2,2025-01-13 17:36:53.831,4.499
21,2025-01-13 17:33:41.131,3.575
13,2025-01-13 17:30:41.091,5.773
27,2025-01-13 17:24:19.37,9.474
28,2025-01-13 17:22:37.844,6.466
20,2025-01-13 17:21:36.844,6.377
28,2025-01-13 17:21:07.824,6.466
20,2025-01-13 17:19:06.08,6.377
12,2025-01-13 17:18:29.311,3.59
28,2025-01-13 17:18:06.957,6.466
7,2025-01-13 17:16:47.545,3.136
9,2025-01-13 17:13:06.31,2.454
24,2025-01-13 17:11:54.47,2.856
18,2025-01-13 17:11:53.227,8.558
3,2025-01-13 17:10:15.64,4.111
23,2025-01-13 17:08:58.612,4.303
13,2025-01-13 17:07:31.741,5.773
2,2025-01-13 17:06:53.861,7.569
21,2025-01-13 17:03:41.144,6.075
25,2025-01-13 16:58:28.995,3.857
30,2025-01-13 16:57:08.567,2.662
27,2025-01-13 16:54:19.318,3.892
20,2025-01-13 16:49:06.08,5.093
12,2025-01-13 16:48:29.293,4.655
30,2025-01-13 16:46:37.416,5.109
12,2025-01-13 16:46:06.564,4.998
9,2025-01-13 16:43:06.319,2.459
24,2025-01-13 16:41:54.511,4.772
18,2025-01-13 16:41:53.205,2.039
3,2025-01-13 16:40:04.626,4.794
23,2025-01-13 16:38:58.55,5.594
13,2025-01-13 16:37:31.675,4.192
2,2025-01-13 16:36:53.877,4.887
30,2025-01-13 16:36:08.722,4.038
25,2025-01-13 16:28:28.965,2.478
30,2025-01-13 16:28:24.161,7.43
15,2025-01-13 16:21:05.318,13.334
30,2025-01-13 16:20:19.162,5.881
20,2025-01-13 16:19:06.087,10.301
12,2025-01-13 16:18:29.295,4.998
15,2025-01-13 16:16:05.147,13.334
30,2025-01-13 16:13:22.564,6.55
9,2025-01-13 16:13:06.304,3.58
24,2025-01-13 16:11:54.527,6.998
18,2025-01-13 16:11:53.196,5.929
3,2025-01-13 16:10:04.704,14.739
23,2025-01-13 16:08:58.574,6.963
13,2025-01-13 16:07:31.615,8.11
2,2025-01-13 16:06:53.981,4.759
21,2025-01-13 16:03:41.062,9.66
25,2025-01-13 15:58:29.012,4.35
30,2025-01-13 15:52:22.772,7.33
20,2025-01-13 15:49:06.106,7.936
12,2025-01-13 15:48:29.314,10.843
9,2025-01-13 15:43:06.316,5.415
24,2025-01-13 15:41:54.504,6.377
18,2025-01-13 15:41:53.194,10.183
30,2025-01-13 15:41:52.998,10.197
3,2025-01-13 15:40:04.614,6.21
23,2025-01-13 15:38:58.548,5.253
13,2025-01-13 15:37:31.545,9.646
21,2025-01-13 15:33:41.046,4.285
30,2025-01-13 15:31:23.077,6.91
24,2025-01-13 15:30:12.49,11.418
27,2025-01-13 15:24:19.575,17.463
20,2025-01-13 15:19:06.131,9.612
12,2025-01-13 15:18:29.286,8.388
28,2025-01-13 15:15:23.853,7.23
9,2025-01-13 15:13:06.295,4.705
18,2025-01-13 15:12:45.857,7.038
24,2025-01-13 15:11:54.566,11.418
18,2025-01-13 15:11:53.188,7.038
30,2025-01-13 15:11:29.417,9.986
3,2025-01-13 15:10:04.605,13.634
23,2025-01-13 15:08:58.515,7.248
13,2025-01-13 15:07:31.491,12.391
2,2025-01-13 15:06:53.926,10.061
21,2025-01-13 15:03:41.075,6.782
28,2025-01-13 15:01:13.249,10.976
30,2025-01-13 15:00:59.535,8.752
20,2025-01-13 14:49:06.133,10.822
12,2025-01-13 14:48:29.312,7.844
28,2025-01-13 14:47:05.621,8.188
7,2025-01-13 14:46:47.472,8.175
15,2025-01-13 14:46:05.293,7.177
9,2025-01-13 14:43:06.28,5.899
24,2025-01-13 14:41:54.584,11.494
18,2025-01-13 14:41:53.151,8.428
3,2025-01-13 14:40:04.639,6.75
30,2025-01-13 14:39:59.727,7.219
23,2025-01-13 14:38:58.516,7.269
13,2025-01-13 14:37:31.444,10.872
2,2025-01-13 14:36:53.964,9.783
21,2025-01-13 14:34:38.325,10.164
30,2025-01-13 14:29:29.809,6.504
25,2025-01-13 14:28:29.018,10.21
27,2025-01-13 14:24:19.233,8.282
23,2025-01-13 14:23:42.439,7.943
30,2025-01-13 14:21:58.173,8.824
20,2025-01-13 14:19:06.155,11.872
12,2025-01-13 14:18:29.343,9.908
28,2025-01-13 14:17:22.029,11.739
7,2025-01-13 14:16:47.527,8.171
15,2025-01-13 14:16:05.262,11.47
9,2025-01-13 14:13:06.279,7.722
24,2025-01-13 14:11:54.6,10.432
18,2025-01-13 14:11:53.133,9.038
30,2025-01-13 14:11:29.381,10.669
25,2025-01-13 14:11:01.149,12.295
3,2025-01-13 14:10:04.58,6.652
23,2025-01-13 14:08:58.472,7.943
13,2025-01-13 14:07:31.366,9.075
2,2025-01-13 14:06:54.007,9.533
28,2025-01-13 14:02:26.701,11.739
25,2025-01-13 13:58:29.008,12.295
27,2025-01-13 13:54:19.348,10.417
20,2025-01-13 13:49:06.151,8.827
12,2025-01-13 13:48:29.351,13.935
15,2025-01-13 13:46:05.226,9.623
9,2025-01-13 13:43:06.277,7.208
18,2025-01-13 13:41:53.12,9.091
3,2025-01-13 13:40:04.576,9.069
23,2025-01-13 13:38:58.443,13.489
13,2025-01-13 13:37:31.28,12.643
2,2025-01-13 13:36:54.074,6.417
12,2025-01-13 13:36:15.108,10.218
28,2025-01-13 13:32:26.961,9.063
25,2025-01-13 13:28:28.977,8.906
27,2025-01-13 13:24:19.302,10.401
30,2025-01-13 13:23:33.2,9.438
20,2025-01-13 13:19:06.182,7.074
12,2025-01-13 13:18:29.334,10.218
9,2025-01-13 13:13:06.274,5.947
30,2025-01-13 13:13:03.555,4.241
24,2025-01-13 13:11:54.619,5.624
18,2025-01-13 13:11:53.079,7.296
3,2025-01-13 13:10:04.559,9.793
23,2025-01-13 13:08:58.417,7.191
13,2025-01-13 13:07:31.21,6.334
2,2025-01-13 13:06:54.067,7.637
21,2025-01-13 13:03:40.967,9.595
28,2025-01-13 13:02:26.892,10.354
25,2025-01-13 12:58:28.95,5.088
27,2025-01-13 12:57:39.333,9.384
15,2025-01-13 12:54:38.791,5.605
27,2025-01-13 12:54:19.394,9.384
20,2025-01-13 12:49:06.199,9.132
12,2025-01-13 12:48:29.319,9.586
9,2025-01-13 12:43:06.281,6.899
24,2025-01-13 12:41:54.611,7.251
18,2025-01-13 12:41:53.081,9.387
3,2025-01-13 12:40:04.564,9.007
23,2025-01-13 12:38:58.392,6.273
13,2025-01-13 12:37:31.146,12.847
8,2025-01-13 12:37:02.888,6.054
2,2025-01-13 12:36:54.061,6.823
21,2025-01-13 12:33:40.878,9.276
28,2025-01-13 12:32:26.89,15.527
24,2025-01-13 12:29:46.143,7.517
25,2025-01-13 12:28:28.971,9.815
20,2025-01-13 12:19:06.179,9.718
12,2025-01-13 12:18:29.368,6.058
7,2025-01-13 12:16:47.44,8.324
15,2025-01-13 12:16:05.33,12.346
9,2025-01-13 12:13:06.295,9.954
24,2025-01-13 12:11:54.605,7.517
18,2025-01-13 12:11:53.037,15.521
3,2025-01-13 12:10:04.567,5.988
30,2025-01-13 12:10:04.187,10.754
23,2025-01-13 12:08:58.371,11.038
13,2025-01-13 12:07:31.063,9.844
8,2025-01-13 12:07:02.92,9.181
2,2025-01-13 12:06:54.069,7.546
21,2025-01-13 12:03:40.92,5.726
28,2025-01-13 12:02:26.786,11.316
30,2025-01-13 11:59:34.241,7.829
25,2025-01-13 11:58:28.975,5.75
27,2025-01-13 11:54:19.222,7.66
20,2025-01-13 11:49:06.199,7.214
12,2025-01-13 11:48:29.338,6.493
18,2025-01-13 11:47:26.06,7.881
7,2025-01-13 11:46:47.503,5.327
15,2025-01-13 11:46:05.271,7.339
9,2025-01-13 11:43:06.269,4.003
24,2025-01-13 11:41:54.614,7.45
18,2025-01-13 11:41:53,7.881
3,2025-01-13 11:40:04.536,5.748
23,2025-01-13 11:38:58.307,2.656
13,2025-01-13 11:37:30.988,10.386
21,2025-01-13 11:33:40.849,6.882
30,2025-01-13 11:32:54.006,7.541
28,2025-01-13 11:32:26.776,4.953
25,2025-01-13 11:28:28.909,8.045
27,2025-01-13 11:24:19.202,12.759
20,2025-01-13 11:19:06.239,12.675
12,2025-01-13 11:18:29.375,8.764
13,2025-01-13 11:14:00.421,5.385
9,2025-01-13 11:13:06.278,4.235
24,2025-01-13 11:11:54.633,4.649
18,2025-01-13 11:11:52.975,5.651
3,2025-01-13 11:10:04.592,8.422
23,2025-01-13 11:08:58.307,4.206
21,2025-01-13 11:07:37.815,8.477
13,2025-01-13 11:07:30.919,5.385
2,2025-01-13 11:06:54.175,7.816
28,2025-01-13 11:02:26.707,5.298
30,2025-01-13 11:01:23.176,14.029
23,2025-01-13 10:57:52.732,11.81
27,2025-01-13 10:54:19.201,6.03
28,2025-01-13 10:49:57.913,9.766
25,2025-01-13 10:48:49.699,4.259
12,2025-01-13 10:48:29.379,5.99
20,2025-01-13 10:48:22.395,4.168
9,2025-01-13 10:43:06.26,4.611
24,2025-01-13 10:41:54.647,3.81
18,2025-01-13 10:41:52.979,6.466
3,2025-01-13 10:40:04.579,8.088
23,2025-01-13 10:38:58.284,11.81
13,2025-01-13 10:37:30.853,3.808
8,2025-01-13 10:37:02.974,5.027
21,2025-01-13 10:33:47.806,5.082
28,2025-01-13 10:32:26.691,9.766
25,2025-01-13 10:28:28.95,4.259
12,2025-01-13 10:28:00.679,5.181
27,2025-01-13 10:24:19.196,6.169
20,2025-01-13 10:19:06.224,4.168
12,2025-01-13 10:18:29.534,5.181
9,2025-01-13 10:13:06.279,7.7
24,2025-01-13 10:11:54.655,7.834
18,2025-01-13 10:11:52.934,5.121
3,2025-01-13 10:10:04.532,6.466
23,2025-01-13 10:08:58.269,3.838
30,2025-01-13 10:08:54.734,6.655
13,2025-01-13 10:07:30.497,4.43
2,2025-01-13 10:06:54.231,5.21
21,2025-01-13 10:03:40.75,5.096
28,2025-01-13 10:02:26.628,6.397
30,2025-01-13 09:58:24.835,7.559
30,2025-01-13 09:52:59.863,6.862
20,2025-01-13 09:49:06.25,6.626
30,2025-01-13 09:47:54.989,6.862
7,2025-01-13 09:46:47.473,5.273
12,2025-01-13 09:46:35.21,2.837
15,2025-01-13 09:46:05.471,3.065
9,2025-01-13 09:43:06.267,3.621
24,2025-01-13 09:41:54.671,3.646
18,2025-01-13 09:41:52.933,7.678
3,2025-01-13 09:40:04.527,3.025
30,2025-01-13 09:38:30.976,5.481
13,2025-01-13 09:37:30.735,4.342
2,2025-01-13 09:36:54.361,6.509
21,2025-01-13 09:33:47.696,4.73
28,2025-01-13 09:32:26.579,5.262
27,2025-01-13 09:24:19.22,9.202
24,2025-01-13 09:22:28.803,4.099
20,2025-01-13 09:19:06.272,7.436
30,2025-01-13 09:17:31.418,9.513
12,2025-01-13 09:16:35.088,3.701
9,2025-01-13 09:13:06.265,3.258
24,2025-01-13 09:11:54.676,4.099
18,2025-01-13 09:11:52.894,6.905
3,2025-01-13 09:10:04.528,4.864
23,2025-01-13 09:08:58.079,4.233
13,2025-01-13 09:07:30.66,9.009
8,2025-01-13 09:07:03.001,4.397
2,2025-01-13 09:06:54.277,8.149
21,2025-01-13 09:03:47.743,7.001
28,2025-01-13 09:02:26.543,3.105
25,2025-01-13 08:58:28.942,9.519
30,2025-01-13 08:56:31.249,4.087
20,2025-01-13 08:49:06.306,5.776
12,2025-01-13 08:46:35.167,7.338
30,2025-01-13 08:46:01.633,5.03
9,2025-01-13 08:43:06.275,2.214
24,2025-01-13 08:41:54.719,5.978
18,2025-01-13 08:41:52.916,5.768
3,2025-01-13 08:40:04.518,3.946
23,2025-01-13 08:38:58.03,5.519
13,2025-01-13 08:37:30.618,7.892
2,2025-01-13 08:36:54.327,5.514
18,2025-01-13 08:36:28.256,6.673
30,2025-01-13 08:35:31.721,6.144
21,2025-01-13 08:33:40.695,10.684
28,2025-01-13 08:32:26.479,8.62
25,2025-01-13 08:28:29.247,6.556
27,2025-01-13 08:24:19.209,3.667
20,2025-01-13 08:19:06.448,5.219
7,2025-01-13 08:16:47.489,7.764
12,2025-01-13 08:16:35.151,8.27
15,2025-01-13 08:16:05.445,5.452
30,2025-01-13 08:14:31.919,9.673
9,2025-01-13 08:13:06.277,4.748
24,2025-01-13 08:11:54.736,7.195
18,2025-01-13 08:11:52.9,6.673
3,2025-01-13 08:10:04.512,3.16
23,2025-01-13 08:08:58.048,7.263
13,2025-01-13 08:07:30.541,3.643
2,2025-01-13 08:06:54.361,9.123
13,2025-01-13 08:04:45.415,6.609
30,2025-01-13 08:04:01.957,8.617
21,2025-01-13 08:03:40.698,8.499
28,2025-01-13 08:02:26.501,7.211
21,2025-01-13 08:00:24.309,5.51
25,2025-01-13 07:58:28.992,6.093
30,2025-01-13 07:53:30.927,6.831
20,2025-01-13 07:49:06.347,4.453
12,2025-01-13 07:46:35.187,5.875
9,2025-01-13 07:43:06.29,3.852
30,2025-01-13 07:43:00.984,6.612
28,2025-01-13 07:42:02.23,4.3
23,2025-01-13 07:41:57.059,10.279
24,2025-01-13 07:41:54.714,6.727
18,2025-01-13 07:41:52.845,5.194
3,2025-01-13 07:40:04.537,3.58
23,2025-01-13 07:38:57.986,10.279
13,2025-01-13 07:37:30.476,6.609
2,2025-01-13 07:36:54.45,4.532
21,2025-01-13 07:33:40.585,5.51
30,2025-01-13 07:32:31.973,5.31
28,2025-01-13 07:32:26.443,4.3
20,2025-01-13 07:29:21.899,7.374
27,2025-01-13 07:24:19.254,5.522
30,2025-01-13 07:22:02.356,4.574
20,2025-01-13 07:19:06.326,7.374
7,2025-01-13 07:16:47.472,3.484
12,2025-01-13 07:16:35.129,4.599
9,2025-01-13 07:13:06.293,4.975
24,2025-01-13 07:11:54.736,5.044
18,2025-01-13 07:11:52.867,5.388
3,2025-01-13 07:10:04.558,5.344
23,2025-01-13 07:09:05.007,4.282
13,2025-01-13 07:07:30.421,6.389
8,2025-01-13 07:07:03.152,7.582
2,2025-01-13 07:06:54.413,7.452
21,2025-01-13 07:03:40.544,6.3
30,2025-01-13 07:03:15.196,3.113
28,2025-01-13 07:02:26.394,9.903
30,2025-01-13 07:00:11.98,4.796
25,2025-01-13 06:58:28.926,8.005
27,2025-01-13 06:54:19.171,5.941
30,2025-01-13 06:52:45.307,4.796
12,2025-01-13 06:50:07.664,5.989
20,2025-01-13 06:49:06.404,5.959
7,2025-01-13 06:46:47.48,4.76
12,2025-01-13 06:46:26.836,5.989
