"device_eui","date","your_pm25","jerry_pm25","difference","match_status"
"0004A30B00085575",2025-01-16,18.5985,18.7210789473684,0.1225789473684,"Match"
"0004A30B00085575",2025-01-17,26.8114,27.3196818181818,0.508281818181796,"Match"
"0004A30B00085575",2025-01-18,6.95007692307692,6.84908571428571,0.100991208791213,"Match"
"0004A30B00085575",2025-01-19,2.35686666666667,2.34276923076923,0.0140974358974368,"Match"
"0004A30B00085575",2025-01-20,4.16402040816327,4.24067441860465,0.0766540104413842,"Match"
"0004A30B00085575",2025-01-21,4.08017777777778,4.0725641025641,0.00761367521367706,"Match"
"0004A30B00085575",2025-01-22,6.0727,5.83261764705882,0.24008235294118,"Match"
"0004A30B00085575",2025-01-23,8.0292,8.32248148148148,0.293281481481481,"Match"
"0004A30B00085575",2025-01-24,5.97658695652174,5.98387804878048,0.00729109225874147,"Match"
"0004A30B00085575",2025-01-25,13.6668148148148,13.7154255319148,0.0486107170999848,"Match"
"0004A30B00085575",2025-01-26,8.54282222222222,8.50997435897436,0.0328478632478628,"Match"
"0004A30B00085575",2025-01-27,6.64634090909091,6.53964864864864,0.106692260442268,"Match"
"0004A30B00085575",2025-01-28,4.8455625,4.95865853658536,0.11309603658536,"Match"
"0004A30B00085575",2025-01-29,5.30433333333333,5.216,0.0883333333333329,"Match"
"0004A30B00085575",2025-01-30,6.82642857142857,6.60166666666666,0.22476190476191,"Match"
"0004A30B00085575",2025-01-31,5.27461111111111,5.264125,0.0104861111111108,"Match"
"0004A30B00085575",2025-02-01,4.17134782608696,4.39414285714285,0.222795031055893,"Match"
"0004A30B00085575",2025-02-02,3.55652631578947,3.71228125,0.155754934210527,"Match"
"0004A30B00085575",2025-02-03,13.9308461538462,13.9694166666666,0.0385705128204457,"Match"
"0004A30B00085575",2025-02-04,6.37631578947368,6.5033125,0.126996710526315,"Match"
"0004A30B00085575",2025-02-05,2.6099387755102,2.59290476190476,0.0170340136054441,"Match"
"0004A30B00085575",2025-02-06,5.8965,5.81728571428571,0.0792142857142899,"Match"
"0004A30B00085575",2025-02-07,5.81317647058824,5.62053488372093,0.192641586867305,"Match"
"0004A30B00085575",2025-02-08,8.32896875,8.13085714285714,0.198111607142859,"Match"
"0004A30B00085575",2025-02-09,10.2651578947368,10.5968823529411,0.33172445820426,"Match"
"0004A30B00085575",2025-02-10,8.99577777777778,9.22771052631579,0.231932748538011,"Match"
"0004A30B00085575",2025-02-11,21.640170212766,21.9317142857142,0.291544072948241,"Match"
"0004A30B00085575",2025-02-12,22.4723243243243,22.4182424242424,0.0540819000819184,"Match"
"0004A30B00085575",2025-02-13,13.1054090909091,13.480947368421,0.375538277511909,"Match"
"0004A30B00085575",2025-02-14,9.13057692307692,9.0035909090909,0.126986013986025,"Match"
"0004A30B00085575",2025-02-15,10.1560384615385,10.132,0.0240384615384599,"Match"
"0004A30B00085575",2025-02-17,4.5855625,4.49906896551724,0.0864935344827602,"Match"
"0004A30B00085575",2025-02-18,2.83636734693878,2.93844186046511,0.102074513526334,"Match"
"0004A30B00085575",2025-02-19,4.45324528301887,4.47675555555555,0.023510272536682,"Match"
"0004A30B00085575",2025-02-20,5.98860714285714,6.33316666666666,0.344559523809517,"Match"
"0004A30B00085575",2025-02-21,3.0004,3.00162790697674,0.00122790697674002,"Match"
"0004A30B00085575",2025-02-22,11.3306538461538,11.3561304347826,0.025476588628754,"Match"
"0004A30B00085575",2025-02-23,10.7136603773585,10.5474255319148,0.16623484544369,"Match"
"0004A30B00085575",2025-02-24,13.4154807692308,13.3400217391304,0.0754590301003688,"Match"
"0004A30B00085575",2025-02-25,9.7795625,9.8900731707317,0.110510670731699,"Match"
"0004A30B00085575",2025-02-26,17.0461111111111,17.6232666666666,0.577155555555485,"Match"
"0004A30B00085575",2025-02-27,22.0829090909091,22.2521,0.169190909090908,"Match"
"0004A30B00085575",2025-02-28,8.54893181818182,8.60452631578947,0.0555944976076503,"Match"
"0004A30B00085575",2025-03-01,2.64110638297872,2.63517073170731,0.00593565127141371,"Match"
"0004A30B00085575",2025-03-02,3.40158,3.43204761904761,0.0304676190476099,"Match"
"0004A30B00085575",2025-03-03,7.56917948717949,7.57462857142857,0.00544908424908286,"Match"
"0004A30B00085575",2025-03-04,5.80751923076923,5.69837777777777,0.10914145299146,"Match"
"0004A30B00085575",2025-03-05,3.22994444444444,3.24303125,0.0130868055555555,"Match"
"0004A30B00085575",2025-03-06,2.19410638297872,2.166525,0.0275813829787235,"Match"
"0004A30B00085575",2025-03-07,8.0855306122449,8.15592857142857,0.0703979591836728,"Match"
"0004A30B00085575",2025-03-08,4.2664375,4.14113793103448,0.12529956896552,"Match"
"0004A30B00085575",2025-03-09,5.95323404255319,5.81264285714285,0.140591185410341,"Match"
"0004A30B00085575",2025-03-10,5.06076595744681,5.098175,0.0374090425531914,"Match"
"0004A30B00085575",2025-03-11,5.945875,6.02372222222222,0.0778472222222204,"Match"
"0004A30B00085575",2025-03-12,3.10807317073171,2.98092105263157,0.127152118100137,"Match"
"0004A30B00085575",2025-03-13,6.64617073170732,6.75442857142857,0.108257839721253,"Match"
"0004A30B00085575",2025-03-14,9.12643181818182,8.93055263157894,0.195879186602877,"Match"
"0004A30B00085575",2025-03-15,11.4969215686275,11.4611333333333,0.0357882352941505,"Match"
"0004A30B00085575",2025-03-16,5.09254545454545,5.15992857142857,0.0673831168831152,"Match"
"0004A30B00085575",2025-03-17,3.10465853658537,3.08548648648648,0.0191720500988857,"Match"
"0004A30B00085575",2025-03-18,6.15042222222222,6.145275,0.00514722222222197,"Match"
"0004A30B00085575",2025-03-19,5.69121153846154,5.93563636363636,0.244424825174821,"Match"
"0004A30B00085575",2025-03-20,3.89066666666667,3.78208571428571,0.108580952380956,"Match"
"0004A30B00085575",2025-03-21,3.05120588235294,3.13058064516129,0.0793747628083485,"Match"
"0004A30B00085575",2025-03-22,4.259,4.31557777777777,0.056577777777771,"Match"
"0004A30B00085575",2025-03-23,4.61270588235294,4.39778260869565,0.214923273657291,"Match"
"0004A30B00085575",2025-03-24,7.160825,6.86175,0.299075,"Match"
"0004A30B00085575",2025-03-25,6.81110638297872,6.91987804878048,0.108771665801756,"Match"
"0004A30B00085575",2025-03-26,3.72589473684211,3.70844117647058,0.0174535603715258,"Match"
"0004A30B00085575",2025-03-27,6.275,6.21145,0.0635500000000002,"Match"
"0004A30B00085575",2025-03-28,10.3189761904762,10.0658461538461,0.25313003663009,"Match"
"0004A30B00085575",2025-03-29,11.2672222222222,11.2775106382978,0.0102884160755803,"Match"
"0004A30B00085575",2025-03-30,12.72384375,12.6456333333333,0.0782104166666997,"Match"
"0004A30B00085575",2025-03-31,5.3775652173913,5.58705,0.209484782608695,"Match"
"0004A30B00085575",2025-04-01,3.56304166666667,3.60660975609756,0.043568089430893,"Match"
"0004A30B00085575",2025-04-02,4.93570588235294,5.08689361702127,0.151187734668329,"Match"
"0004A30B00085575",2025-04-03,4.0890243902439,4.21341666666666,0.124392276422758,"Match"
"0004A30B00085575",2025-04-04,2.35128260869565,2.343875,0.00740760869565182,"Match"
"0004A30B00085575",2025-04-05,2.78047619047619,2.8537,0.0732238095238094,"Match"
"0004A30B00085575",2025-04-06,1.243,1.243,0,"Match"
"0004A30B00085575",2025-04-07,5.389,6.07771428571428,0.68871428571428,"Match"
"0004A30B00085575",2025-04-08,3.05956862745098,3.13188636363636,0.0723177361853797,"Match"
"0004A30B00085575",2025-04-09,6.53486274509804,6.45642222222222,0.0784405228758196,"Match"
"0004A30B00085575",2025-04-10,9.2913,9.65677777777777,0.365477777777768,"Match"
"0004A30B00085575",2025-04-11,16.4444615384615,15.9974166666666,0.447044871794938,"Match"
"0004A30B00085575",2025-04-12,8.57604545454545,8.84948717948717,0.273441724941716,"Match"
"0004A30B00085575",2025-04-13,7.49652941176471,7.44079545454545,0.0557339572192559,"Match"
"0004A30B00085575",2025-04-14,4.9121875,4.90109756097561,0.0110899390243899,"Match"
"0004A30B00085575",2025-04-15,2.8107358490566,2.91795744680851,0.107221597751906,"Match"
"0004A30B00085575",2025-04-16,3.42688888888889,3.55185106382978,0.124962174940892,"Match"
"0004A30B00085575",2025-04-17,6.81858,6.79371111111111,0.0248688888888902,"Match"
"0004A30B00085575",2025-04-18,5.85787234042553,5.79117073170731,0.0667016087182217,"Match"
"0004A30B00085575",2025-04-19,11.0489318181818,10.8147894736842,0.23414234449762,"Match"
"0004A30B00085575",2025-04-20,4.48954545454545,4.4257027027027,0.0638427518427545,"Match"
"0004A30B00085575",2025-04-21,4.86166,5.04827272727272,0.18661272727272,"Match"
"0004A30B00085575",2025-04-22,3.08276744186047,3.24560526315789,0.162837821297425,"Match"
"0004A30B00085575",2025-04-23,4.20752083333333,4.24370731707317,0.0361864837398365,"Match"
"0004A30B00085575",2025-04-24,5.02040816326531,4.94263636363636,0.0777717996289455,"Match"
"0004A30B00085575",2025-04-25,5.44254,5.5553488372093,0.112808837209299,"Match"
"0004A30B00085575",2025-04-26,5.69026086956522,5.9523,0.262039130434783,"Match"
"0004A30B00085575",2025-04-27,8.02886538461538,8.34097777777777,0.312112393162385,"Match"
"0004A30B00085575",2025-04-28,3.51558,3.54695454545454,0.0313745454545402,"Match"
"0004A30B00085575",2025-04-29,6.42878,6.52058139534883,0.0918013953488295,"Match"
"0004A30B00085575",2025-04-30,2.56854716981132,2.61441304347826,0.0458658736669393,"Match"
"0004A30B00085575",2025-05-01,4.61858695652174,4.71336585365853,0.0947788971367913,"Match"
"0004A30B00085575",2025-05-02,6.87556,7.05367441860465,0.17811441860465,"Match"
"0004A30B00085575",2025-05-03,13.3957222222222,13.3756666666666,0.0200555555556221,"Match"
"0004A30B00085575",2025-05-04,6.2653,6.39511111111111,0.12981111111111,"Match"
"0004A30B00085575",2025-05-05,12.821,12.821,0,"Match"
"0004A30B00085575",2025-05-06,4.91985,4.24335294117647,0.67649705882353,"Match"
"0004A30B00085575",2025-05-07,12.2713962264151,12.0709361702127,0.200460056202393,"Match"
"0004A30B00085575",2025-05-08,8.46043137254902,8.37046666666666,0.0899647058823589,"Match"
"0004A30B00085575",2025-05-09,6.91110416666667,6.96130232558139,0.0501981589147231,"Match"
"0004A30B00085575",2025-05-10,4.32809090909091,4.42776315789473,0.0996722488038211,"Match"
"0004A30B00085575",2025-05-11,4.45904081632653,4.54914285714285,0.0901020408163191,"Match"
"0004A30B00085575",2025-05-12,5.02221621621622,5.05715625,0.0349400337837835,"Match"
"0004A30B00085575",2025-05-13,4.84574358974359,4.50875,0.33699358974359,"Match"
"0004A30B00085575",2025-05-14,1.98947619047619,1.99794871794871,0.0084725274725197,"Match"
"0004A30B00085575",2025-05-15,8.63229166666667,8.46638095238095,0.165910714285717,"Match"
"0004A30B00085575",2025-05-16,7.89832608695652,7.9146923076923,0.0163662207357778,"Match"
"0004A30B00085575",2025-05-17,4.14434,4.10022727272727,0.0441127272727293,"Match"
"0004A30B00085575",2025-05-18,4.14688372093023,4.12305263157894,0.023831089351293,"Match"
"0004A30B00085575",2025-05-19,5.45103846153846,5.76858695652173,0.317548494983267,"Match"
"0004A30B00085575",2025-05-20,5.47686,5.404,0.0728600000000004,"Match"
"0004A30B00085575",2025-05-21,10.6653653846154,10.8264666666666,0.161101282051215,"Match"
"0004A30B00085575",2025-05-22,9.82283333333333,9.02154545454545,0.801287878787884,"Match"
"0004A30B00085575",2025-05-23,2.21491666666667,2.07171428571428,0.143202380952387,"Match"
"0004A30B000824D7",2024-11-08,6.0004,6.2106923076923,0.2102923076923,"Match"
"0004A30B000824D7",2024-11-09,2.14168,2.11541304347826,0.0262669565217402,"Match"
"0004A30B000824D7",2024-11-10,11.1981153846154,10.8447391304347,0.353376254180684,"Match"
"0004A30B000824D7",2024-11-11,5.18344,5.27046511627907,0.0870251162790696,"Match"
"0004A30B000824D7",2024-11-12,1.30065306122449,1.30623255813953,0.00557949691504023,"Match"
"0004A30B000824D7",2024-11-13,2.65786274509804,2.7086,0.0507372549019611,"Match"
"0004A30B000824D7",2024-11-14,3.01332692307692,2.99564444444444,0.0176824786324836,"Match"
"0004A30B000824D7",2024-11-15,18.3890727272727,18.1586041666666,0.230468560606131,"Match"
"0004A30B000824D7",2024-11-16,3.58905660377358,3.59088888888888,0.00183228511529521,"Match"
"0004A30B000824D7",2024-11-17,8.67751020408163,8.64788095238095,0.0296292517006833,"Match"
"0004A30B000824D7",2024-11-18,19.7788490566038,19.9119347826086,0.133085726004825,"Match"
"0004A30B000824D7",2024-11-19,13.6088888888889,13.544804347826,0.0640845410628881,"Match"
"0004A30B000824D7",2024-11-20,6.33434545454545,6.42482978723404,0.0904843326885851,"Match"
"0004A30B000824D7",2024-11-21,3.78683018867924,3.80739130434782,0.020561115668575,"Match"
"0004A30B000824D7",2024-11-22,8.82876923076923,8.54511111111111,0.283658119658121,"Match"
"0004A30B000824D7",2024-11-23,2.57391071428571,2.60365957446808,0.0297488601823659,"Match"
"0004A30B000824D7",2024-11-24,14.5408363636364,14.3064468085106,0.234389555125762,"Match"
"0004A30B000824D7",2024-11-25,12.4663653846154,12.3992,0.0671653846153841,"Match"
"0004A30B000824D7",2024-11-26,10.6952765957447,10.459,0.236276595744682,"Match"
"0004A30B000824D7",2024-11-27,6.14074509803922,6.0366976744186,0.104047423620615,"Match"
"0004A30B000824D7",2024-11-28,8.36305882352941,8.19565909090909,0.167399732620323,"Match"
"0004A30B000824D7",2024-11-29,7.93254901960784,7.94576086956521,0.0132118499573668,"Match"
"0004A30B000824D7",2024-11-30,8.01088235294118,7.78997826086956,0.220904092071617,"Match"
"0004A30B000824D7",2024-12-01,6.35141818181818,6.33793617021276,0.0134820116054213,"Match"
"0004A30B000824D7",2024-12-02,11.0874905660377,11.1320652173913,0.0445746513535639,"Match"
"0004A30B000824D7",2024-12-03,11.847,12.1328666666666,0.2858666666666,"Match"
"0004A30B000824D7",2024-12-04,12.2304901960784,12.3424666666666,0.111976470588168,"Match"
"0004A30B000824D7",2024-12-05,5.96052727272727,5.73668085106383,0.223846421663443,"Match"
"0004A30B000824D7",2024-12-06,2.95962264150943,2.94364444444444,0.0159781970649941,"Match"
"0004A30B000824D7",2024-12-07,3.83696296296296,3.92187234042553,0.0849093774625671,"Match"
"0004A30B000824D7",2024-12-08,6.09143396226415,6.14973333333333,0.0582993710691788,"Match"
"0004A30B000824D7",2024-12-09,8.60910714285714,8.61208333333333,0.00297619047618802,"Match"
"0004A30B000824D7",2024-12-10,39.7824716981132,39.4253999999999,0.357071698113309,"Match"
"0004A30B000824D7",2024-12-11,31.1459803921569,31.462909090909,0.31692869875214,"Match"
"0004A30B000824D7",2024-12-12,6.55044,6.74121428571428,0.19077428571428,"Match"
"0004A30B000824D7",2024-12-13,4.85490384615385,4.83068181818181,0.0242220279720362,"Match"
"0004A30B000824D7",2024-12-14,7.22653703703704,7.3021875,0.0756504629629626,"Match"
"0004A30B000824D7",2024-12-15,9.84010344827586,10.0802,0.240096551724138,"Match"
"0004A30B000824D7",2024-12-16,13.4508048780488,13.0629705882352,0.387834289813581,"Match"
"0004A30B000824D7",2024-12-17,13.3556,12.946325,0.409275000000001,"Match"
"0004A30B000824D7",2024-12-18,40.5709245283019,40.3000217391304,0.270902789171487,"Match"
"0004A30B000824D7",2024-12-19,8.0821875,7.68871428571428,0.393473214285722,"Match"
"0004A30B000824D7",2024-12-20,15.3155660377359,15.213652173913,0.101913863822851,"Match"
"0004A30B000824D7",2024-12-21,2.11853846153846,2.07965909090909,0.0388793706293717,"Match"
"0004A30B000824D7",2024-12-22,2.34459615384615,2.1968,0.147796153846154,"Match"
"0004A30B000824D7",2024-12-23,5.61616326530612,5.68040476190476,0.0642414965986378,"Match"
"0004A30B000824D7",2024-12-24,23.719125,23.6985238095238,0.0206011904761993,"Match"
"0004A30B000824D7",2024-12-25,23.0152857142857,23.5699166666666,0.554630952380887,"Match"
"0004A30B000824D7",2024-12-26,12.1422264150943,12.0063260869565,0.135900328137838,"Match"
"0004A30B000824D7",2024-12-27,10.728375,10.8894166666666,0.1610416666666,"Match"
"0004A30B000824D7",2024-12-28,5.04732653061224,4.96780952380952,0.0795170068027247,"Match"
"0004A30B000824D7",2024-12-29,10.143652173913,10.24895,0.105297826086957,"Match"
"0004A30B000824D7",2024-12-30,4.05241304347826,4.098275,0.0458619565217386,"Match"
"0004A30B000824D7",2024-12-31,8.84790243902439,8.95847222222222,0.11056978319783,"Match"
"0004A30B000824D7",2025-01-01,7.07888888888889,6.39766666666666,0.681222222222229,"Match"
"0004A30B000824D7",2025-01-02,9.71643137254902,9.76947727272727,0.0530459001782511,"Match"
"0004A30B000824D7",2025-01-03,9.86858490566038,10.0083333333333,0.139748427672926,"Match"
"0004A30B000824D7",2025-01-04,2.15264285714286,2.13860416666666,0.0140386904761973,"Match"
"0004A30B000824D7",2025-01-05,7.31025454545455,7.45312765957446,0.142873114119916,"Match"
"0004A30B000824D7",2025-01-06,7.01294545454545,7.08687234042553,0.0739268858800761,"Match"
"0004A30B000824D7",2025-01-07,2.16978,2.08029545454545,0.0894845454545492,"Match"
"0004A30B000824D7",2025-01-08,2.34966666666667,2.29240425531914,0.0572624113475269,"Match"
"0004A30B000824D7",2025-01-09,2.42873076923077,2.39210869565217,0.0366220735785991,"Match"
"0004A30B000824D7",2025-01-10,11.479462962963,11.758652173913,0.279189210950035,"Match"
"0004A30B000824D7",2025-01-11,30.590537037037,30.2252978723404,0.365239164696632,"Match"
"0004A30B000824D7",2025-01-12,22.7455849056604,22.8430454545454,0.0974605488850244,"Match"
"0004A30B000824D7",2025-01-13,7.40996078431373,7.46717777777777,0.0572169934640439,"Match"
"0004A30B000824D7",2025-01-14,5.87003921568627,5.83913636363636,0.0309028520499144,"Match"
"0004A30B000824D7",2025-01-15,6.7778679245283,6.88736956521739,0.109501640689087,"Match"
"0004A30B000824D7",2025-01-16,20.7167446808511,20.68125,0.0354946808510661,"Match"
"0004A30B000824D7",2025-01-17,27.1534905660377,27.3276888888888,0.174198322851066,"Match"
"0004A30B000824D7",2025-01-18,7.33755357142857,7.28670833333333,0.0508452380952411,"Match"
"0004A30B000824D7",2025-01-19,1.98372222222222,1.92410416666666,0.0596180555555623,"Match"
"0004A30B000824D7",2025-01-20,3.45207843137255,3.48990909090909,0.037830659536541,"Match"
"0004A30B000824D7",2025-01-21,3.68380392156863,3.8823409090909,0.198536987522272,"Match"
"0004A30B000824D7",2025-01-22,3.0420612244898,3.06538095238095,0.0233197278911539,"Match"
"0004A30B000824D7",2025-01-23,9.19791836734694,8.98959523809523,0.208323129251708,"Match"
"0004A30B000824D7",2025-01-24,5.86401923076923,6.00130232558139,0.137283094812159,"Match"
"0004A30B000824D7",2025-01-25,11.0965714285714,11.0823541666666,0.0142172619048289,"Match"
"0004A30B000824D7",2025-01-26,8.85683928571429,8.60006382978723,0.256775455927055,"Match"
"0004A30B000824D7",2025-01-27,4.91766666666667,4.96240909090909,0.0447424242424237,"Match"
"0004A30B000824D7",2025-01-28,4.03967346938775,4.03527906976744,0.00439439962031507,"Match"
"0004A30B000824D7",2025-01-29,3.89529824561404,3.94297826086956,0.0476800152555246,"Match"
"0004A30B000824D7",2025-01-30,6.11433333333333,5.99725531914893,0.117078014184403,"Match"
"0004A30B000824D7",2025-01-31,7.16202380952381,7.69394285714285,0.53191904761904,"Match"
"0004A30B000824D7",2025-02-01,7.1200625,7.58073170731707,0.46066920731707,"Match"
"0004A30B000824D7",2025-02-02,4.3394347826087,4.3045,0.0349347826086959,"Match"
"0004A30B000824D7",2025-02-03,12.6589523809524,12.9265789473684,0.26762656641602,"Match"
"0004A30B000824D7",2025-02-04,12.0544222222222,12.7413846153846,0.686962393162377,"Match"
"0004A30B000824D7",2025-02-05,2.59561818181818,2.6765744680851,0.0809562862669182,"Match"
"0004A30B000824D7",2025-02-06,14.3575,14.2967749999999,0.0607250000000992,"Match"
"0004A30B000824D7",2025-02-07,5.0682962962963,5.13219565217391,0.0638993558776129,"Match"
"0004A30B000824D7",2025-02-08,9.54023636363636,9.46997872340425,0.070257640232116,"Match"
"0004A30B000824D7",2025-02-09,12.2402258064516,12.68375,0.443524193548388,"Match"
"0004A30B000824D7",2025-02-10,7.44207407407407,7.32952083333333,0.112553240740744,"Match"
"0004A30B000824D7",2025-02-11,18.0012941176471,18.427909090909,0.426614973261941,"Match"
"0004A30B000824D7",2025-02-12,22.9468181818182,22.7834468085106,0.16337137330758,"Match"
"0004A30B000824D7",2025-02-13,14.5272631578947,14.6810909090909,0.153827751196159,"Match"
"0004A30B000824D7",2025-02-14,8.33365454545455,8.28791666666666,0.0457378787878859,"Match"
"0004A30B000824D7",2025-02-15,11.5832571428571,11.3264137931034,0.256843349753744,"Match"
"0004A30B000824D7",2025-02-17,3.178,3.20353846153846,0.02553846153846,"Match"
"0004A30B000824D7",2025-02-18,3.1339387755102,3.12147619047619,0.0124625850340148,"Match"
"0004A30B000824D7",2025-02-19,2.46548148148148,2.53597872340425,0.0704972419227685,"Match"
"0004A30B000824D7",2025-02-20,4.82892452830189,4.77161702127659,0.0573075070252962,"Match"
"0004A30B000824D7",2025-02-21,2.61538461538462,2.54726666666666,0.0681179487179553,"Match"
"0004A30B000824D7",2025-02-22,12.6026,12.6483617021276,0.0457617021275993,"Match"
"0004A30B000824D7",2025-02-23,10.4646545454545,10.3415106382978,0.123143907156743,"Match"
