station_icao,datetime_utc,year,month,day,hour,temp_x10,dew_x10,slp_x10,wind_dir,wind_spd_x10,sky_cov,prec1h_x10,prec6h_x10
KBKL,2024-02-29T04:00:00Z,2024,2,29,4,-6,-78,10234,260,129,-9999,0,-9999
KBKL,2024-02-29T05:00:00Z,2024,2,29,5,-11,-89,10242,250,108,-9999,0,-9999
KBKL,2024-02-29T06:00:00Z,2024,2,29,6,-11,-83,10248,270,103,-9999,0,-9999
KBKL,2024-02-29T07:00:00Z,2024,2,29,7,-6,-78,10253,260,93,-9999,0,-9999
KBKL,2024-02-29T08:00:00Z,2024,2,29,8,-22,-94,10257,230,77,-9999,0,-9999
KBKL,2024-02-29T09:00:00Z,2024,2,29,9,-22,-94,10263,220,72,-9999,0,-9999
KBKL,2024-02-29T10:00:00Z,2024,2,29,10,-28,-94,10269,220,67,-9999,0,-9999
KBKL,2024-02-29T11:00:00Z,2024,2,29,11,-17,-67,10279,270,93,-9999,-1,-9999
KBKL,2024-02-29T12:00:00Z,2024,2,29,12,-11,-78,-9999,280,93,-9999,-1,-1
KBKL,2024-02-29T13:00:00Z,2024,2,29,13,-17,-83,10300,310,88,-9999,-1,-9999
KBKL,2024-02-29T14:00:00Z,2024,2,29,14,-17,-94,10311,310,77,4,0,-9999
KBKL,2024-02-29T15:00:00Z,2024,2,29,15,-11,-94,10321,300,72,-9999,0,-9999
KBKL,2024-02-29T16:00:00Z,2024,2,29,16,-6,-89,10325,290,57,-9999,0,-9999
KBKL,2024-02-29T17:00:00Z,2024,2,29,17,0,-89,10327,260,62,2,0,-9999
KBKL,2024-02-29T18:00:00Z,2024,2,29,18,6,-83,10323,290,67,4,0,-1
KBKL,2024-02-29T19:00:00Z,2024,2,29,19,6,-78,10319,290,62,0,0,-9999
KBKL,2024-02-29T20:00:00Z,2024,2,29,20,11,-78,10315,280,51,0,0,-9999
KBKL,2024-02-29T21:00:00Z,2024,2,29,21,17,-72,10314,290,46,0,0,-9999
KBKL,2024-02-29T22:00:00Z,2024,2,29,22,17,-67,10314,290,51,0,0,-9999
KBKL,2024-02-29T23:00:00Z,2024,2,29,23,11,-67,10311,260,26,0,0,-9999
KBKL,2024-03-01T00:00:00Z,2024,3,1,0,6,-72,10312,0,0,0,0,-9999
KBKL,2024-03-01T01:00:00Z,2024,3,1,1,11,-72,10314,0,0,0,0,-9999
KBKL,2024-03-01T02:00:00Z,2024,3,1,2,11,-83,10313,190,26,0,0,-9999
KBKL,2024-03-01T03:00:00Z,2024,3,1,3,17,-83,10308,180,41,0,0,-9999
KBKL,2024-03-01T04:00:00Z,2024,3,1,4,17,-78,10302,180,46,0,0,-9999
KBKL,2024-03-01T05:00:00Z,2024,3,1,5,11,-78,10300,150,26,0,0,-9999
KBKL,2024-03-01T06:00:00Z,2024,3,1,6,11,-78,10300,160,36,0,0,-9999
KBKL,2024-03-01T07:00:00Z,2024,3,1,7,11,-83,10301,160,46,0,0,-9999
KBKL,2024-03-01T08:00:00Z,2024,3,1,8,6,-83,10300,160,36,0,0,-9999
KBKL,2024-03-01T09:00:00Z,2024,3,1,9,6,-83,10298,150,41,0,0,-9999
KBKL,2024-03-01T10:00:00Z,2024,3,1,10,6,-83,10300,150,46,0,0,-9999
KBKL,2024-03-01T11:00:00Z,2024,3,1,11,0,-83,10305,150,41,0,0,-9999
KBKL,2024-03-01T12:00:00Z,2024,3,1,12,0,-78,10307,150,46,0,0,-9999
KBKL,2024-03-01T13:00:00Z,2024,3,1,13,11,-78,10308,160,41,0,0,-9999
KBKL,2024-03-01T14:00:00Z,2024,3,1,14,33,-78,10304,150,46,0,0,-9999
KBKL,2024-03-01T15:00:00Z,2024,3,1,15,56,-83,10290,120,46,0,0,-9999
KBKL,2024-03-01T16:00:00Z,2024,3,1,16,83,-83,10281,150,51,0,0,-9999
KBKL,2024-03-01T17:00:00Z,2024,3,1,17,94,-78,10269,130,46,0,0,-9999
KBKL,2024-03-01T18:00:00Z,2024,3,1,18,106,-78,10260,160,57,0,0,-9999
KBKL,2024-03-01T19:00:00Z,2024,3,1,19,111,-78,10247,140,36,0,0,-9999
KBKL,2024-03-01T20:00:00Z,2024,3,1,20,117,-78,10242,150,62,0,0,-9999
KBKL,2024-03-01T21:00:00Z,2024,3,1,21,111,-72,10242,150,72,-9999,0,-9999
KBKL,2024-03-01T22:00:00Z,2024,3,1,22,117,-78,10241,170,67,2,0,-9999
KBKL,2024-03-01T23:00:00Z,2024,3,1,23,106,-67,10236,160,67,-9999,0,-9999
KBKL,2024-03-02T00:00:00Z,2024,3,2,0,100,-50,10235,160,46,-9999,-1,-1
KBKL,2024-03-02T01:00:00Z,2024,3,2,1,94,-39,10234,170,57,-9999,-1,-9999
KBKL,2024-03-02T02:00:00Z,2024,3,2,2,83,-17,10226,160,36,-9999,-1,-9999
KBKL,2024-03-02T03:00:00Z,2024,3,2,3,83,-6,10221,150,46,-9999,0,-9999
KBKL,2024-03-02T04:00:00Z,2024,3,2,4,78,17,10214,150,57,-9999,-1,-9999
KBKL,2024-03-02T05:00:00Z,2024,3,2,5,72,22,10209,160,77,-9999,3,-9999
KBKL,2024-03-02T06:00:00Z,2024,3,2,6,72,33,10205,150,67,-9999,5,8
KBKL,2024-03-02T07:00:00Z,2024,3,2,7,72,39,10206,160,67,-9999,-1,-9999
KBKL,2024-03-02T08:00:00Z,2024,3,2,8,78,44,10203,160,46,-9999,-1,-9999
KBKL,2024-03-02T09:00:00Z,2024,3,2,9,78,44,10200,160,51,-9999,8,-9999
KBKL,2024-03-02T10:00:00Z,2024,3,2,10,78,50,10200,150,51,-9999,8,-9999
KBKL,2024-03-02T11:00:00Z,2024,3,2,11,78,50,10201,150,36,-9999,8,-9999
KBKL,2024-03-02T12:00:00Z,2024,3,2,12,78,56,10202,160,36,-9999,3,23
KBKL,2024-03-02T13:00:00Z,2024,3,2,13,83,56,10206,190,21,-9999,-1,-9999
KBKL,2024-03-02T14:00:00Z,2024,3,2,14,67,44,10210,290,26,-9999,0,-9999
KBKL,2024-03-02T15:00:00Z,2024,3,2,15,61,39,-9999,280,36,-9999,0,-9999
KBKL,2024-03-02T16:00:00Z,2024,3,2,16,67,44,10211,250,26,-9999,0,-9999
KBKL,2024-03-02T17:00:00Z,2024,3,2,17,67,44,10211,260,21,-9999,0,-9999
KBKL,2024-03-02T18:00:00Z,2024,3,2,18,67,44,10207,240,15,-9999,0,3
KBKL,2024-03-02T19:00:00Z,2024,3,2,19,61,33,10207,300,15,-9999,0,-9999
KBKL,2024-03-02T20:00:00Z,2024,3,2,20,67,39,10203,0,0,-9999,0,-9999
KBKL,2024-03-02T21:00:00Z,2024,3,2,21,67,33,10205,40,15,-9999,0,-9999
KBKL,2024-03-02T22:00:00Z,2024,3,2,22,61,33,10204,50,15,-9999,0,-9999
KBKL,2024-03-02T23:00:00Z,2024,3,2,23,67,33,10204,40,21,-9999,0,-9999
KBKL,2024-03-03T00:00:00Z,2024,3,3,0,67,33,10206,0,0,-9999,0,-9999
KBKL,2024-03-03T01:00:00Z,2024,3,3,1,67,33,10209,0,0,-9999,0,-9999
KBKL,2024-03-03T02:00:00Z,2024,3,3,2,67,33,10210,0,0,-9999,0,-9999
KBKL,2024-03-03T03:00:00Z,2024,3,3,3,83,44,10211,0,0,-9999,0,-9999
KBKL,2024-03-03T04:00:00Z,2024,3,3,4,94,56,10210,150,21,-9999,0,-9999
KBKL,2024-03-03T05:00:00Z,2024,3,3,5,83,50,10212,0,0,-9999,0,-9999
KBKL,2024-03-03T06:00:00Z,2024,3,3,6,94,56,10214,150,15,-9999,0,-9999
KBKL,2024-03-03T07:00:00Z,2024,3,3,7,94,56,10215,140,21,-9999,0,-9999
KBKL,2024-03-03T08:00:00Z,2024,3,3,8,94,56,10214,140,31,-9999,0,-9999
KBKL,2024-03-03T09:00:00Z,2024,3,3,9,94,56,10216,160,26,-9999,0,-9999
KBKL,2024-03-03T10:00:00Z,2024,3,3,10,94,56,10219,140,31,-9999,0,-9999
KBKL,2024-03-03T11:00:00Z,2024,3,3,11,94,56,10222,140,15,-9999,0,-9999
KBKL,2024-03-03T12:00:00Z,2024,3,3,12,94,56,10223,150,26,-9999,0,-9999
KBKL,2024-03-03T13:00:00Z,2024,3,3,13,100,61,10226,160,26,-9999,0,-9999
KBKL,2024-03-03T14:00:00Z,2024,3,3,14,106,61,10226,150,15,-9999,0,-9999
KBKL,2024-03-03T15:00:00Z,2024,3,3,15,117,56,10224,150,26,-9999,0,-9999
KBKL,2024-03-03T16:00:00Z,2024,3,3,16,122,56,10222,160,36,-9999,0,-9999
KBKL,2024-03-03T17:00:00Z,2024,3,3,17,122,56,10220,160,41,-9999,0,-9999
KBKL,2024-03-03T18:00:00Z,2024,3,3,18,128,56,10210,140,36,-9999,0,-9999
KBKL,2024-03-03T19:00:00Z,2024,3,3,19,144,61,-9999,140,36,4,0,-9999
KBKL,2024-03-03T20:00:00Z,2024,3,3,20,156,61,10189,140,51,0,0,-9999
KBKL,2024-03-03T21:00:00Z,2024,3,3,21,167,61,10185,130,41,0,0,-9999
KBKL,2024-03-03T22:00:00Z,2024,3,3,22,111,50,10183,340,21,0,0,-9999
KBKL,2024-03-03T23:00:00Z,2024,3,3,23,167,61,10178,150,41,0,0,-9999
KBKL,2024-03-04T00:00:00Z,2024,3,4,0,78,39,10184,40,26,0,0,-9999
KBKL,2024-03-04T01:00:00Z,2024,3,4,1,67,33,10187,40,21,0,0,-9999
KBKL,2024-03-04T02:00:00Z,2024,3,4,2,61,28,10186,40,21,0,0,-9999
KBKL,2024-03-04T03:00:00Z,2024,3,4,3,78,39,10182,90,15,0,0,-9999
KBKL,2024-03-04T04:00:00Z,2024,3,4,4,117,67,10177,150,41,0,0,-9999
KBKL,2024-03-04T05:00:00Z,2024,3,4,5,122,67,10176,160,46,0,0,-9999
KBKL,2024-03-04T06:00:00Z,2024,3,4,6,122,67,10181,150,51,0,0,-9999
KBKL,2024-03-04T07:00:00Z,2024,3,4,7,122,67,10182,150,57,0,0,-9999
KBKL,2024-03-04T08:00:00Z,2024,3,4,8,128,67,10183,160,57,0,0,-9999
KBKL,2024-03-04T09:00:00Z,2024,3,4,9,128,67,10184,150,57,0,0,-9999
KBKL,2024-03-04T10:00:00Z,2024,3,4,10,128,67,10190,160,57,4,0,-9999
KBKL,2024-03-04T11:00:00Z,2024,3,4,11,122,67,10193,160,62,0,0,-9999
KBKL,2024-03-04T12:00:00Z,2024,3,4,12,122,67,10194,150,62,0,0,-9999
KBKL,2024-03-04T13:00:00Z,2024,3,4,13,133,67,10195,150,67,0,0,-9999
KBKL,2024-03-04T14:00:00Z,2024,3,4,14,156,78,10196,150,67,0,0,-9999
KBKL,2024-03-04T15:00:00Z,2024,3,4,15,178,83,10196,150,51,0,0,-9999
KBKL,2024-03-04T16:00:00Z,2024,3,4,16,200,94,10192,150,67,0,0,-9999
KBKL,2024-03-04T17:00:00Z,2024,3,4,17,228,106,10185,150,41,0,0,-9999
KBKL,2024-03-04T18:00:00Z,2024,3,4,18,244,94,10177,170,62,0,0,-9999
KBKL,2024-03-04T19:00:00Z,2024,3,4,19,244,94,10170,200,82,0,0,-9999
KBKL,2024-03-04T20:00:00Z,2024,3,4,20,244,100,10164,180,62,0,0,-9999
KBKL,2024-03-04T21:00:00Z,2024,3,4,21,239,89,10163,180,77,0,0,-9999
KBKL,2024-03-04T22:00:00Z,2024,3,4,22,233,89,10161,170,62,0,0,-9999
KBKL,2024-03-04T23:00:00Z,2024,3,4,23,228,94,10160,170,51,0,0,-9999
KBKL,2024-03-05T00:00:00Z,2024,3,5,0,217,94,10162,160,31,0,0,-9999
KBKL,2024-03-05T01:00:00Z,2024,3,5,1,206,89,10160,150,21,0,0,-9999
KBKL,2024-03-05T02:00:00Z,2024,3,5,2,189,83,10159,170,31,0,0,-9999
KBKL,2024-03-05T03:00:00Z,2024,3,5,3,183,83,10157,160,36,0,0,-9999
KBKL,2024-03-05T04:00:00Z,2024,3,5,4,178,89,10153,150,46,0,0,-9999
KBKL,2024-03-05T05:00:00Z,2024,3,5,5,172,83,10147,160,51,0,0,-9999
KBKL,2024-03-05T06:00:00Z,2024,3,5,6,172,83,10145,150,57,0,0,-9999
KBKL,2024-03-05T07:00:00Z,2024,3,5,7,167,78,10145,150,62,0,0,-9999
KBKL,2024-03-05T08:00:00Z,2024,3,5,8,161,78,10141,150,67,-9999,0,-9999
KBKL,2024-03-05T09:00:00Z,2024,3,5,9,156,72,10138,160,77,0,0,-9999
KBKL,2024-03-05T10:00:00Z,2024,3,5,10,150,72,10141,150,72,0,0,-9999
KBKL,2024-03-05T11:00:00Z,2024,3,5,11,150,72,10142,150,82,2,0,-9999
KBKL,2024-03-05T12:00:00Z,2024,3,5,12,150,72,10140,150,88,4,0,-9999
KBKL,2024-03-05T13:00:00Z,2024,3,5,13,156,78,10138,150,82,2,0,-9999
KBKL,2024-03-05T14:00:00Z,2024,3,5,14,167,78,10135,160,98,0,0,-9999
KBKL,2024-03-05T15:00:00Z,2024,3,5,15,189,89,10129,150,62,0,0,-9999
KBKL,2024-03-05T16:00:00Z,2024,3,5,16,217,106,10121,170,67,0,0,-9999
KBKL,2024-03-05T17:00:00Z,2024,3,5,17,239,117,10120,210,46,2,0,-9999
KBKL,2024-03-05T18:00:00Z,2024,3,5,18,167,94,10122,290,41,-9999,0,-9999
KBKL,2024-03-05T19:00:00Z,2024,3,5,19,172,139,10115,120,31,-9999,38,-9999
KBKL,2024-03-05T20:00:00Z,2024,3,5,20,122,94,10121,330,31,-9999,0,-9999
KBKL,2024-03-05T21:00:00Z,2024,3,5,21,156,128,10119,220,46,-9999,13,-9999
KBKL,2024-03-05T22:00:00Z,2024,3,5,22,172,139,10116,180,21,-9999,3,-9999
KBKL,2024-03-05T23:00:00Z,2024,3,5,23,117,94,10126,0,0,-9999,-1,-9999
KBKL,2024-03-06T00:00:00Z,2024,3,6,0,100,78,10135,350,36,9,-1,53
KBKL,2024-03-06T01:00:00Z,2024,3,6,1,72,50,10139,50,31,-9999,0,-9999
KBKL,2024-03-06T02:00:00Z,2024,3,6,2,72,50,10145,20,36,-9999,-1,-9999
KBKL,2024-03-06T03:00:00Z,2024,3,6,3,56,33,10151,290,31,-9999,3,-9999
KBKL,2024-03-06T04:00:00Z,2024,3,6,4,56,33,10149,300,15,-9999,-1,-9999
KBKL,2024-03-06T05:00:00Z,2024,3,6,5,50,28,-9999,290,21,9,0,-9999
KBKL,2024-03-06T06:00:00Z,2024,3,6,6,50,28,10147,270,26,9,0,3
KBKL,2024-03-06T07:00:00Z,2024,3,6,7,50,28,10145,290,21,9,3,-9999
KBKL,2024-03-06T08:00:00Z,2024,3,6,8,44,22,10144,290,26,9,-1,-9999
KBKL,2024-03-06T09:00:00Z,2024,3,6,9,44,22,10141,300,26,9,0,-9999
KBKL,2024-03-06T10:00:00Z,2024,3,6,10,44,22,10144,300,26,9,0,-9999
KBKL,2024-03-06T11:00:00Z,2024,3,6,11,44,22,10149,260,26,9,0,-9999
KBKL,2024-03-06T12:00:00Z,2024,3,6,12,44,22,10151,290,21,-9999,-1,3
KBKL,2024-03-06T13:00:00Z,2024,3,6,13,44,22,-9999,320,21,9,-1,-9999
KBKL,2024-03-06T14:00:00Z,2024,3,6,14,44,22,10159,320,26,9,18,-9999
KBKL,2024-03-06T15:00:00Z,2024,3,6,15,50,28,10162,340,15,9,-1,-9999
KBKL,2024-03-06T16:00:00Z,2024,3,6,16,50,28,10164,300,21,9,13,-9999
KBKL,2024-03-06T17:00:00Z,2024,3,6,17,50,28,10162,300,21,9,10,-9999
KBKL,2024-03-06T18:00:00Z,2024,3,6,18,50,28,10156,310,21,9,8,48
KBKL,2024-03-06T19:00:00Z,2024,3,6,19,50,28,10153,340,26,9,5,-9999
KBKL,2024-03-06T20:00:00Z,2024,3,6,20,56,39,10153,10,36,9,-1,-9999
KBKL,2024-03-06T21:00:00Z,2024,3,6,21,56,33,10150,350,36,-9999,3,-9999
KBKL,2024-03-06T22:00:00Z,2024,3,6,22,56,33,10154,350,41,-9999,0,-9999
KBKL,2024-03-06T23:00:00Z,2024,3,6,23,56,33,10156,350,41,9,0,-9999
KBKL,2024-03-07T00:00:00Z,2024,3,7,0,56,33,10160,350,51,-9999,0,8
KBKL,2024-03-07T01:00:00Z,2024,3,7,1,56,33,10163,360,57,-9999,0,-9999
KBKL,2024-03-07T02:00:00Z,2024,3,7,2,56,33,10166,360,57,-9999,0,-9999
KBKL,2024-03-07T03:00:00Z,2024,3,7,3,56,33,10165,10,51,-9999,0,-9999
KBKL,2024-03-07T04:00:00Z,2024,3,7,4,67,39,10166,50,46,-9999,0,-9999
KBKL,2024-03-07T05:00:00Z,2024,3,7,5,61,33,10169,30,82,-9999,0,-9999
KBKL,2024-03-07T06:00:00Z,2024,3,7,6,56,33,10171,40,88,-9999,0,-9999
KBKL,2024-03-07T07:00:00Z,2024,3,7,7,56,28,10175,40,93,-9999,0,-9999
KBKL,2024-03-07T08:00:00Z,2024,3,7,8,50,22,10176,30,77,-9999,0,-9999
KBKL,2024-03-07T09:00:00Z,2024,3,7,9,50,22,10181,30,67,-9999,0,-9999
KBKL,2024-03-07T10:00:00Z,2024,3,7,10,44,22,10186,30,77,-9999,0,-9999
KBKL,2024-03-07T11:00:00Z,2024,3,7,11,44,17,10188,30,77,-9999,0,-9999
KBKL,2024-03-07T12:00:00Z,2024,3,7,12,50,17,10192,50,62,-9999,0,-9999
KBKL,2024-03-07T13:00:00Z,2024,3,7,13,50,17,10201,30,62,-9999,0,-9999
KBKL,2024-03-07T14:00:00Z,2024,3,7,14,56,22,10202,30,67,-9999,0,-9999
KBKL,2024-03-07T15:00:00Z,2024,3,7,15,61,22,10201,30,62,4,0,-9999
KBKL,2024-03-07T16:00:00Z,2024,3,7,16,67,28,-9999,30,72,-9999,0,-9999
KBKL,2024-03-07T17:00:00Z,2024,3,7,17,61,28,10198,30,77,2,0,-9999
KBKL,2024-03-07T18:00:00Z,2024,3,7,18,67,28,10195,30,67,0,0,-9999
KBKL,2024-03-07T19:00:00Z,2024,3,7,19,67,33,10192,30,67,0,0,-9999
KBKL,2024-03-07T20:00:00Z,2024,3,7,20,67,28,10185,40,82,0,0,-9999
KBKL,2024-03-07T21:00:00Z,2024,3,7,21,67,28,10189,20,51,-9999,0,-9999
KBKL,2024-03-07T22:00:00Z,2024,3,7,22,67,28,10192,40,67,-9999,0,-9999
KBKL,2024-03-07T23:00:00Z,2024,3,7,23,67,28,10197,40,57,-9999,0,-9999
KBKL,2024-03-08T00:00:00Z,2024,3,8,0,67,28,10203,40,46,-9999,0,-9999
KBKL,2024-03-08T01:00:00Z,2024,3,8,1,67,33,10205,50,31,-9999,0,-9999
KBKL,2024-03-08T02:00:00Z,2024,3,8,2,72,39,10204,40,26,-9999,0,-9999
KBKL,2024-03-08T03:00:00Z,2024,3,8,3,78,39,10206,50,15,-9999,0,-9999
KBKL,2024-03-08T04:00:00Z,2024,3,8,4,83,39,10203,0,0,-9999,0,-9999
KBKL,2024-03-08T05:00:00Z,2024,3,8,5,94,50,10201,140,21,-9999,0,-9999
KBKL,2024-03-08T06:00:00Z,2024,3,8,6,94,50,10199,150,21,-9999,0,-9999
KBKL,2024-03-08T07:00:00Z,2024,3,8,7,100,56,10193,140,41,-9999,0,-9999
KBKL,2024-03-08T08:00:00Z,2024,3,8,8,100,56,10189,140,31,-9999,0,-9999
KBKL,2024-03-08T09:00:00Z,2024,3,8,9,100,60,-9999,160,36,-9999,0,-9999
KBKL,2024-03-08T10:00:00Z,2024,3,8,10,106,61,10191,150,26,-9999,0,-9999
KBKL,2024-03-08T11:00:00Z,2024,3,8,11,106,61,10193,140,21,-9999,0,-9999
KBKL,2024-03-08T12:00:00Z,2024,3,8,12,106,67,10195,140,15,-9999,0,-9999
KBKL,2024-03-08T13:00:00Z,2024,3,8,13,111,61,-9999,140,26,-9999,0,-9999
KBKL,2024-03-08T14:00:00Z,2024,3,8,14,111,67,10185,120,36,-9999,0,-9999
KBKL,2024-03-08T15:00:00Z,2024,3,8,15,122,67,10182,150,46,0,0,-9999
KBKL,2024-03-08T16:00:00Z,2024,3,8,16,150,72,10176,140,41,0,0,-9999
KBKL,2024-03-08T17:00:00Z,2024,3,8,17,172,78,10168,140,46,0,0,-9999
KBKL,2024-03-08T18:00:00Z,2024,3,8,18,111,61,10165,360,41,0,0,-9999
KBKL,2024-03-08T19:00:00Z,2024,3,8,19,94,61,10154,20,51,0,0,-9999
KBKL,2024-03-08T20:00:00Z,2024,3,8,20,78,44,10153,40,26,-9999,0,-9999
KBKL,2024-03-08T21:00:00Z,2024,3,8,21,78,39,10148,30,21,-9999,0,-9999
KBKL,2024-03-08T22:00:00Z,2024,3,8,22,83,44,10138,-9999,-9999,-9999,0,-9999
KBKL,2024-03-08T23:00:00Z,2024,3,8,23,83,50,10135,0,0,-9999,0,-9999
KBKL,2024-03-09T00:00:00Z,2024,3,9,0,78,44,10133,0,0,-9999,-1,-1
KBKL,2024-03-09T01:00:00Z,2024,3,9,1,161,111,10126,170,31,-9999,3,-9999
KBKL,2024-03-09T02:00:00Z,2024,3,9,2,156,106,10118,140,41,-9999,-1,-9999
KBKL,2024-03-09T03:00:00Z,2024,3,9,3,150,111,10110,120,21,-9999,8,-9999
KBKL,2024-03-09T04:00:00Z,2024,3,9,4,156,106,10097,150,41,-9999,-1,-9999
KBKL,2024-03-09T05:00:00Z,2024,3,9,5,161,94,10085,150,51,-9999,0,-9999
KBKL,2024-03-09T06:00:00Z,2024,3,9,6,156,94,10079,160,77,-9999,-1,10
KBKL,2024-03-09T07:00:00Z,2024,3,9,7,144,94,10072,170,98,-9999,3,-9999
KBKL,2024-03-09T08:00:00Z,2024,3,9,8,133,100,10062,160,88,-9999,8,-9999
KBKL,2024-03-09T09:00:00Z,2024,3,9,9,133,100,10052,160,82,-9999,5,-9999
KBKL,2024-03-09T10:00:00Z,2024,3,9,10,133,100,10043,160,88,-9999,-1,-9999
KBKL,2024-03-09T11:00:00Z,2024,3,9,11,139,100,10042,160,72,-9999,3,-9999
KBKL,2024-03-09T12:00:00Z,2024,3,9,12,139,100,10041,170,72,-9999,10,25
KBKL,2024-03-09T13:00:00Z,2024,3,9,13,133,100,10041,170,62,-9999,3,-9999
KBKL,2024-03-09T14:00:00Z,2024,3,9,14,139,106,10037,180,67,-9999,3,-9999
KBKL,2024-03-09T15:00:00Z,2024,3,9,15,139,106,10037,200,62,-9999,0,-9999
KBKL,2024-03-09T16:00:00Z,2024,3,9,16,83,56,10047,270,88,-9999,41,-9999
KBKL,2024-03-09T17:00:00Z,2024,3,9,17,72,44,10055,270,82,-9999,0,-9999
KBKL,2024-03-09T18:00:00Z,2024,3,9,18,72,44,10052,260,67,-9999,0,48
KBKL,2024-03-09T19:00:00Z,2024,3,9,19,72,44,10046,260,72,-9999,0,-9999
KBKL,2024-03-09T20:00:00Z,2024,3,9,20,72,39,10051,260,46,-9999,0,-9999
KBKL,2024-03-09T21:00:00Z,2024,3,9,21,67,33,10046,270,67,-9999,0,-9999
KBKL,2024-03-09T22:00:00Z,2024,3,9,22,61,28,10047,260,62,-9999,0,-9999
KBKL,2024-03-09T23:00:00Z,2024,3,9,23,61,28,10051,270,67,-9999,0,-9999
KBKL,2024-03-10T00:00:00Z,2024,3,10,0,61,28,10057,280,62,-9999,0,-9999
KBKL,2024-03-10T01:00:00Z,2024,3,10,1,61,22,10061,280,77,-9999,0,-9999
KBKL,2024-03-10T02:00:00Z,2024,3,10,2,61,22,10061,270,82,-9999,0,-9999
KBKL,2024-03-10T03:00:00Z,2024,3,10,3,56,17,10065,280,72,-9999,0,-9999
KBKL,2024-03-10T04:00:00Z,2024,3,10,4,56,11,10063,260,98,-9999,0,-9999
KBKL,2024-03-10T05:00:00Z,2024,3,10,5,44,0,10063,260,118,-9999,0,-9999
KBKL,2024-03-10T06:00:00Z,2024,3,10,6,39,-11,10064,270,124,-9999,0,-9999
KBKL,2024-03-10T07:00:00Z,2024,3,10,7,39,-6,10064,270,113,-9999,0,-9999
KBKL,2024-03-10T08:00:00Z,2024,3,10,8,39,-11,10060,270,129,-9999,-1,-9999
KBKL,2024-03-10T09:00:00Z,2024,3,10,9,28,-17,10059,250,108,-9999,-1,-9999
KBKL,2024-03-10T10:00:00Z,2024,3,10,10,17,-11,10061,270,88,9,5,-9999
KBKL,2024-03-10T11:00:00Z,2024,3,10,11,22,-22,10059,270,113,-9999,3,-9999
KBKL,2024-03-10T12:00:00Z,2024,3,10,12,22,-28,10063,280,118,-9999,-1,8
KBKL,2024-03-10T13:00:00Z,2024,3,10,13,17,-28,-9999,290,139,-9999,0,-9999
KBKL,2024-03-10T14:00:00Z,2024,3,10,14,11,-22,10076,280,134,-9999,-1,-9999
KBKL,2024-03-10T15:00:00Z,2024,3,10,15,11,-22,-9999,280,134,-9999,-1,-9999
KBKL,2024-03-10T16:00:00Z,2024,3,10,16,17,-28,10089,290,129,-9999,-1,-9999
KBKL,2024-03-10T17:00:00Z,2024,3,10,17,17,-28,10096,280,124,-9999,-1,-9999
KBKL,2024-03-10T18:00:00Z,2024,3,10,18,17,-22,10095,290,134,-9999,-1,-1
KBKL,2024-03-10T19:00:00Z,2024,3,10,19,22,-28,10097,290,139,-9999,-1,-9999
KBKL,2024-03-10T20:00:00Z,2024,3,10,20,22,-22,10101,290,129,-9999,-1,-9999
KBKL,2024-03-10T21:00:00Z,2024,3,10,21,28,-17,10107,280,108,-9999,-1,-9999
KBKL,2024-03-10T22:00:00Z,2024,3,10,22,33,-28,10116,310,108,-9999,-1,-9999
KBKL,2024-03-10T23:00:00Z,2024,3,10,23,39,-33,10127,310,113,-9999,-1,-9999
KBKL,2024-03-11T00:00:00Z,2024,3,11,0,39,-28,10137,300,124,-9999,0,-1
KBKL,2024-03-11T01:00:00Z,2024,3,11,1,39,-33,10146,310,98,-9999,0,-9999
KBKL,2024-03-11T02:00:00Z,2024,3,11,2,39,-28,10158,300,103,2,0,-9999
KBKL,2024-03-11T03:00:00Z,2024,3,11,3,39,-28,10165,300,93,2,0,-9999
KBKL,2024-03-11T04:00:00Z,2024,3,11,4,39,-28,10172,290,108,0,0,-9999
KBKL,2024-03-11T05:00:00Z,2024,3,11,5,39,-39,10178,300,103,0,0,-9999
KBKL,2024-03-11T06:00:00Z,2024,3,11,6,33,-44,10181,300,103,0,0,-9999
KBKL,2024-03-11T07:00:00Z,2024,3,11,7,33,-50,10182,310,103,0,0,-9999
KBKL,2024-03-11T08:00:00Z,2024,3,11,8,28,-50,10182,300,93,0,0,-9999
KBKL,2024-03-11T09:00:00Z,2024,3,11,9,28,-56,10186,300,93,0,0,-9999
KBKL,2024-03-11T10:00:00Z,2024,3,11,10,28,-50,10193,290,88,0,0,-9999
KBKL,2024-03-11T11:00:00Z,2024,3,11,11,28,-44,10201,290,93,0,0,-9999
KBKL,2024-03-11T12:00:00Z,2024,3,11,12,28,-44,10210,290,93,0,0,-9999
KBKL,2024-03-11T13:00:00Z,2024,3,11,13,33,-33,10213,270,93,0,0,-9999
KBKL,2024-03-11T14:00:00Z,2024,3,11,14,39,-17,10217,250,67,0,0,-9999
KBKL,2024-03-11T15:00:00Z,2024,3,11,15,56,-17,10220,260,62,0,0,-9999
KBKL,2024-03-11T16:00:00Z,2024,3,11,16,61,-17,10219,270,51,0,0,-9999
KBKL,2024-03-11T17:00:00Z,2024,3,11,17,72,-11,10213,260,62,0,0,-9999
KBKL,2024-03-11T18:00:00Z,2024,3,11,18,83,-17,10205,270,72,0,0,-9999
KBKL,2024-03-11T19:00:00Z,2024,3,11,19,89,-11,10192,280,51,0,0,-9999
