station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
CGF,2023-01-24T05:15:00Z,28,23.4,82.62,220,13,0,30.09,NA,10,21,OVC,NA,NA,NA,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.44,KCGF 240515Z AUTO 22013G21KT 10SM OVC017 M02/M05 A3009 RMK AO2 T10221048,NA
CGF,2023-01-24T05:35:00Z,28,23.2,81.93,NA,NA,0,30.09,NA,10,NA,OVC,NA,NA,NA,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KCGF 240535Z AUTO 10SM OVC017 M02/M05 A3009 RMK AO2 T10221049,NA
CGF,2023-01-24T05:55:00Z,27.9,23,81.58,220,15,0,30.09,NA,10,18,OVC,NA,NA,NA,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.46,KCGF 240555Z AUTO 22015G18KT 10SM OVC017 M02/M05 A3009 RMK AO2 T10231050 11006 21023,NA
CGF,2023-01-24T06:15:00Z,27.3,22.5,81.88,220,12,0,30.09,NA,10,16,BKN,NA,NA,NA,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.02,KCGF 240615Z AUTO 22012G16KT 10SM BKN017 M03/M05 A3009 RMK AO2 T10261053,NA
CGF,2023-01-24T06:35:00Z,27.3,22.6,82.22,210,13,0,30.09,NA,10,17,SCT,NA,NA,NA,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.55,KCGF 240635Z AUTO 21013G17KT 10SM SCT017 M03/M05 A3009 RMK AO2 T10261052,NA
CGF,2023-01-24T06:55:00Z,27.3,22.5,81.88,NA,NA,0,30.08,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KCGF 240655Z AUTO 10SM CLR M03/M05 A3008 RMK AO2 T10261053,NA
CGF,2023-01-24T07:15:00Z,27.3,22.5,81.88,NA,NA,0,30.09,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KCGF 240715Z AUTO 10SM CLR M03/M05 A3009 RMK AO2 T10261053,NA
CGF,2023-01-24T07:35:00Z,27.3,22.5,81.88,220,14,0,30.09,NA,10,20,SCT,NA,NA,NA,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1,KCGF 240735Z AUTO 22014G20KT 10SM SCT017 M03/M05 A3009 RMK AO2 T10261053,NA
CGF,2023-01-24T07:55:00Z,27.3,22.1,80.51,210,13,0,30.09,NA,10,NA,SCT,NA,NA,NA,1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.55,KCGF 240755Z AUTO 21013KT 10SM SCT019 M03/M05 A3009 RMK AO2 T10261055,NA
CGF,2023-01-24T08:15:00Z,27.7,22.5,80.54,200,13,0,30.09,NA,10,NA,SCT,NA,NA,NA,1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.06,KCGF 240815Z AUTO 20013KT 10SM SCT019 M02/M05 A3009 RMK AO2 T10241053,NA
CGF,2023-01-24T08:35:00Z,28.2,23.2,81.26,NA,NA,0,30.1,NA,10,NA,SCT,NA,NA,NA,1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KCGF 240835Z AUTO 10SM SCT019 M02/M05 A3010 RMK AO2 T10211049,NA
CGF,2023-01-24T08:55:00Z,28.8,23.9,81.65,NA,NA,0,30.1,NA,10,NA,BKN,NA,NA,NA,1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KCGF 240855Z AUTO 10SM BKN019 M02/M05 A3010 RMK AO2 T10181045,NA
CGF,2023-01-24T09:15:00Z,28.6,24.3,83.71,220,15,0,30.11,NA,10,18,OVC,NA,NA,NA,1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.37,KCGF 240915Z AUTO 22015G18KT 10SM OVC019 M02/M04 A3011 RMK AO2 T10191043,NA
CGF,2023-01-24T09:35:00Z,29.3,25,83.76,NA,NA,0,30.11,NA,10,NA,OVC,NA,NA,NA,1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KCGF 240935Z AUTO 10SM OVC019 M02/M04 A3011 RMK AO2 T10151039,NA
CGF,2023-01-24T09:55:00Z,29.5,25.2,83.77,NA,NA,0,30.11,NA,10,NA,OVC,NA,NA,NA,1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KCGF 240955Z AUTO 10SM OVC019 M01/M04 A3011 RMK AO2 T10141038,NA
CGF,2023-01-24T10:15:00Z,29.7,25.3,83.44,NA,NA,0,30.12,NA,10,NA,OVC,NA,NA,NA,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KCGF 241015Z AUTO 10SM OVC017 M01/M04 A3012 RMK AO2 T10131037,NA
CGF,2023-01-24T10:35:00Z,29.7,25.3,83.44,NA,NA,0,30.13,NA,10,NA,OVC,NA,NA,NA,1700,NA,NA,NA,-SN,NA,NA,NA,NA,NA,NA,NA,KCGF 241035Z AUTO 10SM -SN OVC017 M01/M04 A3013 RMK AO2 T10131037,NA
CGF,2023-01-24T10:55:00Z,29.7,25.3,83.44,NA,NA,0,30.13,NA,10,NA,OVC,NA,NA,NA,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KCGF 241055Z AUTO 10SM OVC017 M01/M04 A3013 RMK AO2 T10131037,NA
CGF,2023-01-24T11:15:00Z,29.7,25.3,83.44,NA,NA,0,30.14,NA,10,NA,OVC,NA,NA,NA,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KCGF 241115Z AUTO 10SM OVC017 M01/M04 A3014 RMK AO2 T10131037,NA
CGF,2023-01-24T11:45:00Z,30.2,28.4,92.92,250,16,0,30.12,NA,10,NA,OVC,NA,NA,NA,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.07,KCGF 241145Z 25016KT 10SM OVC017 M01/M02 A3012,NA
CGF,2023-01-24T12:45:00Z,30.2,28.4,92.92,250,16,0,30.16,NA,10,20,OVC,NA,NA,NA,1300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.07,KCGF 241245Z 25016G20KT 10SM OVC013 M01/M02 A3016,NA
CGF,2023-01-24T13:45:00Z,30.2,28.4,92.92,250,12,0,30.18,NA,10,NA,OVC,NA,NA,NA,1300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.71,KCGF 241345Z 25012KT 10SM OVC013 M01/M02 A3018,NA
CGF,2023-01-24T14:45:00Z,32,28.4,86.39,270,8,0,30.2,NA,10,NA,OVC,NA,NA,NA,1300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.11,KCGF 241445Z 27008KT 10SM OVC013 00/M02 A3020,NA
CGF,2023-01-24T15:45:00Z,35.6,26.6,69.46,270,13,0,30.22,NA,7,NA,OVC,NA,NA,NA,1300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.18,KCGF 241545Z 27013KT 7SM OVC013 02/M03 A3022,NA
CGF,2023-01-24T16:45:00Z,37.4,28.4,69.67,270,9,0,30.21,NA,7,NA,BKN,OVC,NA,NA,1700,2300,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.23,KCGF 241645Z 27009KT 7SM BKN017 OVC023 03/M02 A3021,NA
CGF,2023-01-24T17:45:00Z,37.4,28.4,69.67,270,9,0,30.2,NA,7,NA,BKN,OVC,NA,NA,1700,2300,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.23,KCGF 241745Z COR 27009KT 7SM BKN017 OVC023 03/M02 A3020,NA
CGF,2023-01-24T18:45:00Z,37.4,26.6,64.7,320,6,0,30.18,NA,10,NA,SCT,NA,NA,NA,1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.03,KCGF 241845Z 32006KT 10SM SCT019 03/M03 A3018,NA
CGF,2023-01-24T19:45:00Z,33.8,26.6,74.63,320,6,0,30.19,NA,10,NA,SCT,NA,NA,NA,1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.7,KCGF 241945Z 32006KT 10SM SCT019 01/M03 A3019,NA
CGF,2023-01-24T20:45:00Z,33.8,26.6,74.63,310,5,0,30.22,NA,10,NA,FEW,NA,NA,NA,1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.53,KCGF 242045Z 31005KT 10SM FEW019 01/M03 A3022,NA
CGF,2023-01-24T21:45:00Z,33.8,26.6,74.63,0,0,0,30.2,NA,10,NA,FEW,NA,NA,NA,1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.8,KCGF 242145Z 00000KT 10SM FEW019 01/M03 A3020,NA
CGF,2023-01-24T22:45:00Z,28.4,26.6,92.86,0,0,0,30.21,NA,7,NA,CLR,NA,NA,NA,NA,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,28.4,KCGF 242245Z 00000KT 7SM BR CLR M02/M03 A3021,NA
CGF,2023-01-24T23:45:00Z,24.8,23,92.74,0,0,0,30.21,NA,7,NA,CLR,NA,NA,NA,NA,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,24.8,KCGF 242345Z 00000KT 7SM BR CLR M04/M05 A3021,NA
CGF,2023-01-25T00:45:00Z,24.8,23,92.74,200,3,0,30.24,NA,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.46,KCGF 250045Z 20003KT 10SM CLR M04/M05 A3024,NA
CGF,2023-01-25T01:45:00Z,28.4,24.8,86.18,160,4,0,30.22,NA,7,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.22,KCGF 250145Z 16004KT 7SM CLR M02/M04 A3022,NA
CGF,2023-01-25T02:45:00Z,30.2,26.6,86.28,150,7,0,30.19,NA,7,NA,OVC,NA,NA,NA,3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.59,KCGF 250245Z 15007KT 7SM OVC030 M01/M03 A3019,NA
CGF,2023-01-25T03:45:00Z,30.2,28.4,92.92,170,5,0,30.18,NA,7,NA,OVC,NA,NA,NA,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.26,KCGF 250345Z 17005KT 7SM OVC024 M01/M02 A3018,NA
CGF,2023-01-25T04:15:00Z,30.9,27,85.26,0,0,0,30.18,NA,7,NA,OVC,NA,NA,NA,2400,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,30.9,KCGF 250415Z AUTO 00000KT 7SM BR OVC024 M01/M03 A3018 RMK AO2 T10061028,NA
CGF,2023-01-25T04:35:00Z,31.5,27,83.22,140,3,0,30.18,NA,7,NA,OVC,NA,NA,NA,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.12,KCGF 250435Z AUTO 14003KT 7SM OVC024 00/M03 A3018 RMK AO2 T10031028,NA
CGF,2023-01-25T04:55:00Z,31.6,27.3,83.91,130,5,0,30.17,NA,7,NA,OVC,NA,NA,NA,2600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.92,KCGF 250455Z AUTO 13005KT 7SM OVC026 00/M03 A3017 RMK AO2 T10021026,NA
CGF,2023-01-25T05:15:00Z,31.6,27,82.88,150,6,0,30.17,NA,7,NA,OVC,NA,NA,NA,2600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.05,KCGF 250515Z AUTO 15006KT 7SM OVC026 00/M03 A3017 RMK AO2 T10021028,NA
CGF,2023-01-25T05:35:00Z,31.6,26.8,82.2,140,6,0,30.17,NA,7,NA,OVC,NA,NA,NA,2600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.05,KCGF 250535Z AUTO 14006KT 7SM OVC026 00/M03 A3017 RMK AO2 T10021029,NA
CGF,2023-01-25T05:55:00Z,31.6,27,82.88,140,5,0,30.17,NA,7,NA,OVC,NA,NA,NA,2600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.92,KCGF 250555Z AUTO 14005KT 7SM OVC026 00/M03 A3017 RMK AO2 T10021028 11001 21042,NA
CGF,2023-01-25T06:15:00Z,31.5,27,83.22,120,5,0,30.15,NA,7,NA,OVC,NA,NA,NA,2600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.8,KCGF 250615Z AUTO 12005KT 7SM OVC026 00/M03 A3015 RMK AO2 T10031028,NA
CGF,2023-01-25T06:35:00Z,30.9,26.6,83.87,120,5,0,30.14,NA,7,NA,BKN,SCT,NA,NA,2600,12000,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.09,KCGF 250635Z AUTO 12005KT 7SM BKN026 SCT120 M01/M03 A3014 RMK AO2 T10061030,NA
CGF,2023-01-25T06:55:00Z,30.7,26.8,85.25,130,6,0,30.13,NA,7,NA,SCT,NA,NA,NA,12000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.96,KCGF 250655Z AUTO 13006KT 7SM SCT120 M01/M03 A3013 RMK AO2 T10071029,NA
CGF,2023-01-25T07:15:00Z,31.1,27,84.57,150,6,0,30.15,NA,7,NA,BKN,NA,NA,NA,11000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.45,KCGF 250715Z AUTO 15006KT 7SM BKN110 M01/M03 A3015 RMK AO2 T10051028,NA
CGF,2023-01-25T07:35:00Z,31.3,27,83.89,130,5,0,30.15,NA,7,NA,OVC,NA,NA,NA,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.56,KCGF 250735Z AUTO 13005KT 7SM OVC100 00/M03 A3015 RMK AO2 T10041028,NA
CGF,2023-01-25T07:55:00Z,31.6,27.5,84.61,130,5,0,30.14,NA,7,NA,SCT,OVC,NA,NA,6500,9000,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.92,KCGF 250755Z AUTO 13005KT 7SM SCT065 OVC090 00/M03 A3014 RMK AO2 T10021025,NA
CGF,2023-01-25T08:15:00Z,31.8,27.5,83.93,100,6,0,30.1,NA,7,NA,BKN,BKN,OVC,NA,6000,7000,8000,NA,NA,NA,NA,NA,NA,NA,NA,25.29,KCGF 250815Z AUTO 10006KT 7SM BKN060 BKN070 OVC080 00/M03 A3010 RMK AO2 T10011025,NA
CGF,2023-01-25T08:35:00Z,31.6,27.5,84.61,100,6,0,30.07,NA,7,NA,SCT,OVC,NA,NA,7000,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.05,KCGF 250835Z AUTO 10006KT 7SM SCT070 OVC100 00/M03 A3007 RMK AO2 T10021025,NA
CGF,2023-01-25T08:55:00Z,32,27.7,83.94,130,7,0,30.06,NA,10,NA,OVC,NA,NA,NA,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.78,KCGF 250855Z AUTO 13007KT 10SM OVC100 00/M02 A3006 RMK AO2 T10001024,NA
CGF,2023-01-25T09:15:00Z,32.4,27.7,82.6,100,6,0,30.04,NA,10,NA,OVC,NA,NA,NA,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.01,KCGF 250915Z AUTO 10006KT 10SM OVC100 00/M02 A3004 RMK AO2 T00021024,NA
CGF,2023-01-25T09:35:00Z,32.7,27.7,81.61,130,9,0,30.06,NA,10,NA,OVC,NA,NA,NA,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.38,KCGF 250935Z AUTO 13009KT 10SM OVC100 00/M02 A3006 RMK AO2 T00041024,NA
CGF,2023-01-25T09:55:00Z,33,27.5,80.29,130,8,0,30.05,NA,10,NA,OVC,NA,NA,NA,9000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.22,KCGF 250955Z AUTO 13008KT 10SM OVC090 00/M03 A3005 RMK AO2 T00051025,NA
CGF,2023-01-25T10:15:00Z,32.7,27.1,79.62,120,8,0,30.03,NA,10,NA,OVC,NA,NA,NA,7500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.98,KCGF 251015Z AUTO 12008KT 10SM OVC075 00/M03 A3003 RMK AO2 T00041027,NA
CGF,2023-01-25T10:35:00Z,33,27.3,79.63,130,11,0,30.03,NA,10,17,BKN,OVC,NA,NA,6500,7500,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6,KCGF 251035Z AUTO 13011G17KT 10SM BKN065 OVC075 00/M03 A3003 RMK AO2 T00051026,NA
CGF,2023-01-25T10:55:00Z,32.5,28,83.29,120,8,0,30.02,NA,5,15,SCT,BKN,OVC,NA,3000,4100,6500,NA,-SN BR,NA,NA,NA,NA,NA,NA,24.73,KCGF 251055Z AUTO 12008G15KT 5SM -SN BR SCT030 BKN041 OVC065 00/M02 A3002 RMK AO2 T00031022,NA
CGF,2023-01-25T11:15:00Z,32.2,29.1,88.18,130,7,0,30.02,NA,5,NA,SCT,BKN,OVC,NA,3000,3600,4100,NA,-SN BR,NA,NA,NA,NA,NA,NA,25.02,KCGF 251115Z AUTO 13007KT 5SM -SN BR SCT030 BKN036 OVC041 00/M02 A3002 RMK AO2 T00011016,NA
CGF,2023-01-25T11:45:00Z,32,30.2,92.97,140,5,0,29.97,NA,7,NA,SCT,OVC,NA,NA,3600,6000,NA,NA,-SN,NA,NA,NA,NA,NA,NA,26.4,KCGF 251145Z 14005KT 7SM -SN SCT036 OVC060 00/M01 A2997,NA
CGF,2023-01-25T12:45:00Z,33.8,30.2,86.49,130,9,0,29.93,NA,4,17,OVC,NA,NA,NA,3500,NA,NA,NA,-SN,NA,NA,NA,NA,NA,NA,25.75,KCGF 251245Z 13009G17KT 4SM -SN OVC035 01/M01 A2993,NA
CGF,2023-01-25T13:45:00Z,33.8,32,93.03,140,10,0,29.89,NA,3,NA,OVC,NA,NA,NA,800,NA,NA,NA,-SN,NA,NA,NA,NA,NA,NA,25.23,KCGF 251345Z 14010KT 3SM -SN OVC008 01/00 A2989,NA
CGF,2023-01-25T14:45:00Z,33.8,32,93.03,100,12,0,29.8,NA,1,16,OVC,NA,NA,NA,600,NA,NA,NA,-SN,NA,NA,NA,NA,NA,NA,24.29,KCGF 251445Z 10012G16KT 1SM -SN OVC006 01/00 A2980,NA
CGF,2023-01-25T15:45:00Z,33.8,32,93.03,120,7,0,29.75,NA,2,NA,OVC,NA,NA,NA,800,NA,NA,NA,-SN,NA,NA,NA,NA,NA,NA,26.97,KCGF 251545Z 12007KT 2SM -SN OVC008 01/00 A2975,NA
CGF,2023-01-25T16:45:00Z,33.8,32,93.03,100,12,0,29.64,NA,3,17,OVC,NA,NA,NA,900,NA,NA,NA,-RA BR,NA,NA,NA,NA,NA,NA,24.29,KCGF 251645Z 10012G17KT 3SM -RA BR OVC009 01/00 A2964,NA
CGF,2023-01-25T17:45:00Z,33.8,32,93.03,110,10,0,29.54,NA,5,NA,OVC,NA,NA,NA,1000,NA,NA,NA,-RA,NA,NA,NA,NA,NA,NA,25.23,KCGF 251745Z 11010KT 5SM -RA OVC010 01/00 A2954,NA
CGF,2023-01-25T18:45:00Z,35.6,33.8,93.08,110,8,0,29.47,NA,5,20,OVC,NA,NA,NA,1000,NA,NA,NA,-RA BR,NA,NA,NA,NA,NA,NA,28.55,KCGF 251845Z 11008G20KT 5SM -RA BR OVC010 02/01 A2947,NA
CGF,2023-01-25T19:45:00Z,37.4,35.6,93.14,150,11,0,29.44,NA,6,22,BKN,OVC,NA,NA,2500,3500,NA,NA,-DZ BR,NA,NA,NA,NA,NA,NA,29.29,KCGF 251945Z 15011G22KT 6SM -DZ BR BKN025 OVC035 03/02 A2944,NA
CGF,2023-01-25T20:45:00Z,37.4,37.4,100,150,10,0,29.44,NA,10,NA,BKN,BKN,OVC,NA,2600,3200,4500,NA,NA,NA,NA,NA,NA,NA,NA,29.74,KCGF 252045Z 15010KT 10SM BKN026 BKN032 OVC045 03/03 A2944,NA
CGF,2023-01-25T21:45:00Z,39.2,37.4,93.19,160,9,0,29.42,NA,10,NA,OVC,NA,NA,NA,2600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.47,KCGF 252145Z 16009KT 10SM OVC026 04/03 A2942,NA
CGF,2023-01-25T22:45:00Z,39.2,39.2,100,190,9,0,29.43,NA,10,NA,OVC,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.47,KCGF 252245Z 19009KT 10SM OVC020 04/04 A2943,NA
CGF,2023-01-25T23:45:00Z,42.8,37.4,81.07,210,10,0,29.43,NA,10,18,SCT,OVC,NA,NA,1800,2600,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.51,KCGF 252345Z 21010G18KT 10SM SCT018 OVC026 06/03 A2943,NA
CGF,2023-01-26T00:45:00Z,41,35.6,80.93,240,11,0,29.44,NA,10,23,OVC,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.84,KCGF 260045Z 24011G23KT 10SM OVC020 05/02 A2944,NA
CGF,2023-01-26T01:45:00Z,37.4,33.8,86.69,240,15,0,29.46,NA,10,26,OVC,NA,NA,NA,1400,NA,NA,NA,-DZ,NA,NA,NA,NA,NA,NA,27.78,KCGF 260145Z 24015G26KT 10SM -DZ OVC014 03/01 A2946,NA
CGF,2023-01-26T02:45:00Z,33.8,33.8,100,270,15,0,29.49,NA,3,24,SCT,OVC,NA,NA,400,1000,NA,NA,-RA,NA,NA,NA,NA,NA,NA,23.11,KCGF 260245Z 27015G24KT 3SM -RA SCT004 OVC010 01/01 A2949,NA
CGF,2023-01-26T03:45:00Z,32,32,100,260,19,0,29.52,NA,3,24,OVC,NA,NA,NA,400,NA,NA,NA,-RA,NA,NA,NA,NA,NA,NA,19.44,KCGF 260345Z 26019G24KT 3SM -RA OVC004 00/00 A2952,NA
CGF,2023-01-26T04:15:00Z,32,31.1,96.43,250,19,0,29.55,NA,10,25,OVC,NA,NA,NA,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.44,KCGF 260415Z AUTO 25019G25KT 10SM OVC004 00/M01 A2955 RMK AO2 T10001005,NA
CGF,2023-01-26T04:35:00Z,32.2,31.1,95.66,NA,NA,0,29.56,NA,10,NA,OVC,NA,NA,NA,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KCGF 260435Z AUTO 10SM OVC006 00/M01 A2956 RMK AO2 T00011005,NA
CGF,2023-01-26T04:55:00Z,32.2,30.7,94.12,260,17,0,29.57,NA,5,26,OVC,NA,NA,NA,600,NA,NA,NA,-RA BR,NA,NA,NA,NA,NA,NA,20.34,KCGF 260455Z AUTO 26017G26KT 5SM -RA BR OVC006 00/M01 A2957 RMK AO2 T00011007,NA
CGF,2023-01-26T05:15:00Z,32.2,30.7,94.12,NA,NA,0,29.58,NA,4,NA,OVC,NA,NA,NA,600,NA,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,NA,KCGF 260515Z AUTO 4SM -SN BR OVC006 00/M01 A2958 RMK AO2 T00011007,NA
CGF,2023-01-26T05:35:00Z,32.2,30.6,93.74,260,20,0,29.58,NA,5,27,OVC,NA,NA,NA,600,NA,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,19.4,KCGF 260535Z AUTO 26020G27KT 5SM -SN BR OVC006 00/M01 A2958 RMK AO2 T00011008,NA
CGF,2023-01-26T05:55:00Z,32,30.4,93.73,260,17,0,29.59,NA,10,28,OVC,NA,NA,NA,600,NA,NA,NA,-SN,NA,NA,NA,NA,NA,NA,20.08,KCGF 260555Z AUTO 26017G28KT 10SM -SN OVC006 00/M01 A2959 RMK AO2 T10001009 10054 20000 60001,NA
CGF,2023-01-26T06:15:00Z,32,30.2,92.97,250,16,0,29.6,NA,10,24,OVC,NA,NA,NA,600,NA,NA,NA,UP,NA,NA,NA,NA,NA,NA,20.42,KCGF 260615Z AUTO 25016G24KT 10SM UP OVC006 00/M01 A2960 RMK AO2 T10001010,NA
CGF,2023-01-26T06:35:00Z,32,30.2,92.97,250,17,0,29.61,NA,10,24,OVC,NA,NA,NA,600,NA,NA,NA,-SN,NA,NA,NA,NA,NA,NA,20.08,KCGF 260635Z AUTO 25017G24KT 10SM -SN OVC006 00/M01 A2961 RMK AO2 T10001010,NA
CGF,2023-01-26T06:55:00Z,32,30.2,92.97,NA,NA,0,29.62,NA,5,NA,OVC,NA,NA,NA,800,NA,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,NA,KCGF 260655Z AUTO 5SM -SN BR OVC008 00/M01 A2962 RMK AO2 T00001010,NA
CGF,2023-01-26T07:15:00Z,32,30.2,92.97,NA,NA,0,29.63,NA,4,NA,OVC,NA,NA,NA,800,NA,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,NA,KCGF 260715Z AUTO 4SM -SN BR OVC008 00/M01 A2963 RMK AO2 T10001010,NA
CGF,2023-01-26T07:35:00Z,31.8,30.2,93.73,250,15,0,29.63,NA,3,25,OVC,NA,NA,NA,600,NA,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,20.52,KCGF 260735Z AUTO 25015G25KT 3SM -SN BR OVC006 00/M01 A2963 RMK AO2 T10011010,NA
CGF,2023-01-26T07:55:00Z,31.8,30.4,94.49,NA,NA,0,29.64,NA,5,NA,OVC,NA,NA,NA,600,NA,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,NA,KCGF 260755Z AUTO 5SM -SN BR OVC006 00/M01 A2964 RMK AO2 T10011009,NA
CGF,2023-01-26T08:15:00Z,31.8,30.6,95.26,260,19,0,29.65,NA,5,25,OVC,NA,NA,NA,600,NA,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,19.17,KCGF 260815Z AUTO 26019G25KT 5SM -SN BR OVC006 00/M01 A2965 RMK AO2 T10011008,NA
CGF,2023-01-26T08:35:00Z,31.8,30.6,95.26,260,19,0,29.66,NA,5,26,OVC,NA,NA,NA,400,NA,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,19.17,KCGF 260835Z AUTO 26019G26KT 5SM -SN BR OVC004 00/M01 A2966 RMK AO2 T10011008,NA
CGF,2023-01-26T08:55:00Z,31.8,30.6,95.26,260,21,0,29.66,NA,5,30,OVC,NA,NA,NA,400,NA,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,18.59,KCGF 260855Z AUTO 26021G30KT 5SM -SN BR OVC004 00/M01 A2966 RMK AO2 T10011008,NA
CGF,2023-01-26T09:15:00Z,31.8,30.6,95.26,260,18,0,29.67,NA,10,25,OVC,NA,NA,NA,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.49,KCGF 260915Z AUTO 26018G25KT 10SM OVC004 00/M01 A2967 RMK AO2 T10011008,NA
CGF,2023-01-26T09:35:00Z,31.8,30.2,93.73,260,19,0,29.68,NA,10,27,OVC,NA,NA,NA,600,NA,NA,NA,-SN,NA,NA,NA,NA,NA,NA,19.17,KCGF 260935Z AUTO 26019G27KT 10SM -SN OVC006 00/M01 A2968 RMK AO2 T10011010,NA
CGF,2023-01-26T09:55:00Z,31.8,30.2,93.73,260,19,0,29.68,NA,10,25,OVC,NA,NA,NA,600,NA,NA,NA,-SN,NA,NA,NA,NA,NA,NA,19.17,KCGF 260955Z AUTO 26019G25KT 10SM -SN OVC006 00/M01 A2968 RMK AO2 T10011010,NA
CGF,2023-01-26T10:15:00Z,31.8,30,92.97,260,16,0,29.69,NA,10,22,OVC,NA,NA,NA,600,NA,NA,NA,-SN,NA,NA,NA,NA,NA,NA,20.16,KCGF 261015Z AUTO 26016G22KT 10SM -SN OVC006 00/M01 A2969 RMK AO2 T10011011,NA
