station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
BKL,2023-03-27T15:40:00Z,46,44,93.03,110,3,0.03,29.92,NA,5,NA,OVC,NA,NA,NA,1100,NA,NA,NA,-RA BR,NA,NA,NA,NA,NA,NA,44.69,KBKL 271540Z 11003KT 5SM -RA BR OVC011 08/07 A2992 RMK AO2 P0003 T00780067,NA
BKL,2023-03-27T15:53:00Z,47,44,89.92,150,3,0.03,29.93,1013.5,9,NA,OVC,NA,NA,NA,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.72,KBKL 271553Z 15003KT 9SM OVC011 08/07 A2993 RMK AO2 RAE42 SLP135 P0003 T00830067,NA
BKL,2023-03-27T16:53:00Z,48,45,89.29,280,3,0.04,29.93,1013.6,5,NA,OVC,NA,NA,NA,1000,NA,NA,NA,-RA BR,NA,NA,NA,NA,NA,NA,46.98,KBKL 271653Z 28003KT 5SM -RA BR OVC010 09/07 A2993 RMK AO2 RAB01 SLP136 P0004 T00890072,NA
BKL,2023-03-27T16:58:00Z,48,45,89.29,280,3,1e-4,29.93,NA,7,NA,OVC,NA,NA,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.98,KBKL 271658Z 28003KT 7SM OVC008 09/07 A2993 RMK AO2 RAE57 P0000 T00890072,NA
BKL,2023-03-27T17:53:00Z,42,40,91.84,270,6,1e-4,29.95,1014.5,4,NA,OVC,NA,NA,NA,800,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,37.69,KBKL 271753Z 27006KT 4SM BR OVC008 06/04 A2995 RMK AO2 RAE1657B05E38 SLP145 P0000 60020 T00560044 10089 20056 53009,NA
BKL,2023-03-27T18:53:00Z,40,38,92.48,330,7,1e-4,29.98,1015.5,6,NA,OVC,NA,NA,NA,800,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,34.41,KBKL 271853Z 33007KT 6SM BR OVC008 04/03 A2998 RMK AO2 RAB14E35 SLP155 P0000 T00440033,NA
BKL,2023-03-27T19:00:00Z,40,38,92.48,320,6,0,29.98,NA,6,NA,OVC,NA,NA,NA,400,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,35.04,KBKL 271900Z 32006KT 6SM BR OVC004 04/03 A2998 RMK AO2 T00440033,NA
BKL,2023-03-27T19:53:00Z,40,38,92.48,360,7,0,30,1016.1,8,NA,OVC,NA,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.41,KBKL 271953Z 36007KT 8SM OVC005 04/03 A3000 RMK AO2 SLP161 T00440033,NA
BKL,2023-03-27T20:53:00Z,40,38,92.48,350,7,0,30.04,1017.4,8,NA,OVC,NA,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.41,KBKL 272053Z 35007KT 8SM OVC005 04/03 A3004 RMK AO2 SLP174 60000 T00440033 53028,NA
BKL,2023-03-27T21:53:00Z,40,37,89.27,310,7,0,30.07,1018.7,4,NA,OVC,NA,NA,NA,500,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,34.41,KBKL 272153Z 31007KT 4SM BR OVC005 04/03 A3007 RMK AO2 SLP187 T00440028,NA
BKL,2023-03-27T22:00:00Z,40,37,89.27,300,7,0,30.07,NA,4,NA,OVC,NA,NA,NA,600,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,34.41,KBKL 272200Z 30007KT 4SM BR OVC006 04/03 A3007 RMK AO2 T00440028,NA
BKL,2023-03-27T22:53:00Z,39,37,92.45,270,5,0,30.09,1019.5,4,NA,OVC,NA,NA,NA,600,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,34.71,KBKL 272253Z 27005KT 4SM BR OVC006 04/03 A3009 RMK AO2 SLP195 T00390028,NA
BKL,2023-03-27T23:53:00Z,39,37,92.45,310,6,0,30.11,1019.9,4,NA,OVC,NA,NA,NA,600,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,33.96,KBKL 272353Z 31006KT 4SM BR OVC006 04/03 A3011 RMK AO2 SLP199 60000 T00390028 10050 20039 51024,NA
BKL,2023-03-28T00:00:00Z,39,38,95.78,310,6,0,30.11,NA,3,NA,OVC,NA,NA,NA,1000,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,33.96,KBKL 280000Z 31006KT 3SM BR OVC010 04/03 A3011 RMK AO2 T00390033,NA
BKL,2023-03-28T00:15:00Z,39,37,92.45,320,6,0,30.12,NA,2,NA,OVC,NA,NA,NA,1000,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,33.96,KBKL 280015Z 32006KT 2SM BR OVC010 04/03 A3012 RMK AO2 T00390028,NA
BKL,2023-03-28T00:23:00Z,39,38,95.78,330,8,0,30.12,NA,2,NA,OVC,NA,NA,NA,900,NA,NA,NA,BR,NA,NA,NA,NA,NA,NA,32.74,KBKL 280023Z 33008KT 2SM BR OVC009 04/03 A3012 RMK AO2 CIG 006V010 T00390033,NA
BKL,2023-03-28T00:53:00Z,39,38,95.78,330,7,0,30.13,1020.7,2,NA,BKN,OVC,NA,NA,600,1100,NA,NA,BR,NA,NA,NA,NA,NA,NA,33.31,KBKL 280053Z 33007KT 2SM BR BKN006 OVC011 04/03 A3013 RMK AO2 SLP207 T00390033,NA
BKL,2023-03-28T01:00:00Z,39,37,92.45,330,7,0,30.13,NA,6,NA,BKN,OVC,NA,NA,600,1100,NA,NA,BR,NA,NA,NA,NA,NA,NA,33.31,KBKL 280100Z 33007KT 6SM BR BKN006 OVC011 04/03 A3013 RMK AO2 T00390028,NA
BKL,2023-03-28T01:07:00Z,39,37,92.45,330,7,0,30.14,NA,7,NA,FEW,OVC,NA,NA,600,1300,NA,NA,BR,NA,NA,NA,NA,NA,NA,33.31,KBKL 280107Z 33007KT 7SM BR FEW006 OVC013 04/03 A3014 RMK AO2 T00390028,NA
BKL,2023-03-28T01:53:00Z,39,37,92.45,340,7,0,30.15,1021.3,6,NA,OVC,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.31,KBKL 280153Z 34007KT 6SM OVC010 04/03 A3015 RMK AO2 SLP213 T00390028,NA
BKL,2023-03-28T02:53:00Z,39,37,92.45,350,10,1e-4,30.16,1021.6,7,NA,OVC,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.75,KBKL 280253Z 35010KT 7SM OVC010 04/03 A3016 RMK AO2 RAB12E22 SLP216 P0000 60000 T00390028 51016,NA
BKL,2023-03-28T03:16:00Z,39,37,92.45,350,11,0,30.16,NA,6,NA,FEW,OVC,NA,NA,500,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.31,KBKL 280316Z 35011KT 6SM FEW005 OVC010 04/03 A3016 RMK AO2 T00390028,NA
BKL,2023-03-28T03:53:00Z,39,36,88.87,360,11,0,30.16,1021.5,10,NA,OVC,NA,NA,NA,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.31,KBKL 280353Z 36011KT 10SM OVC012 04/02 A3016 RMK AO2 SLP215 T00390022,NA
BKL,2023-03-28T04:53:00Z,39,35,85.76,360,11,0,30.16,1021.6,10,NA,OVC,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.31,KBKL 280453Z 36011KT 10SM OVC010 04/02 A3016 RMK AO2 CIG 009V013 SLP216 T00390017 401110033,NA
BKL,2023-03-28T05:53:00Z,38,34,85.69,10,8,0,30.17,1021.9,9,NA,BKN,OVC,NA,NA,1300,2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.38,KBKL 280553Z 01008KT 9SM BKN013 OVC021 03/01 A3017 RMK AO2 SLP219 60000 T00330011 10044 20033 53003,NA
BKL,2023-03-28T06:53:00Z,38,34,85.69,360,6,0,30.17,1022.1,10,NA,BKN,BKN,OVC,NA,1400,2300,3200,NA,NA,NA,NA,NA,NA,NA,NA,32.64,KBKL 280653Z 36006KT 10SM BKN014 BKN023 OVC032 03/01 A3017 RMK AO2 SLP221 T00330011,NA
BKL,2023-03-28T07:53:00Z,38,34,85.69,350,5,0,30.17,1022,10,NA,OVC,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,KBKL 280753Z 35005KT 10SM OVC010 03/01 A3017 RMK AO2 SLP220 T00330011,NA
BKL,2023-03-28T08:53:00Z,38,34,85.69,310,5,0,30.18,1022.4,10,NA,OVC,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,KBKL 280853Z 31005KT 10SM OVC010 03/01 A3018 RMK AO2 SLP224 T00330011 53005,NA
BKL,2023-03-28T09:53:00Z,37,34,88.78,310,7,0,30.2,1023,10,NA,OVC,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.87,KBKL 280953Z 31007KT 10SM OVC010 03/01 A3020 RMK AO2 SLP230 T00280011,NA
BKL,2023-03-28T10:53:00Z,37,34,88.78,290,5,0,30.21,1023.5,10,NA,OVC,NA,NA,NA,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.33,KBKL 281053Z 29005KT 10SM OVC012 03/01 A3021 RMK AO2 SLP235 T00280011,NA
BKL,2023-03-28T11:39:00Z,36,33,89.09,270,9,0,30.22,NA,10,NA,SCT,OVC,NA,NA,800,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.49,KBKL 281139Z 27009KT 10SM SCT008 OVC012 02/01 A3022 RMK AO2 T00220006,NA
BKL,2023-03-28T11:53:00Z,35,33,92.32,280,8,0,30.22,1023.9,10,NA,BKN,OVC,NA,NA,800,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.93,KBKL 281153Z 28008KT 10SM BKN008 OVC011 02/01 A3022 RMK AO2 SLP239 70020 T00170006 10033 20017 51013,NA
BKL,2023-03-28T12:53:00Z,36,32,85.23,0,0,0,30.21,1023.5,10,NA,SCT,SCT,NA,NA,800,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,KBKL 281253Z 00000KT 10SM SCT008 SCT012 02/00 A3021 RMK AO2 SLP235 T00220000,NA
BKL,2023-03-28T13:53:00Z,37,32,81.93,310,5,0,30.22,1023.8,10,NA,SCT,BKN,NA,NA,1100,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.33,KBKL 281353Z 31005KT 10SM SCT011 BKN015 03/00 A3022 RMK AO2 SLP238 T00280000,NA
BKL,2023-03-28T14:53:00Z,37,33,85.64,320,7,0,30.23,1024.2,10,NA,SCT,BKN,NA,NA,1100,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.87,KBKL 281453Z 32007KT 10SM SCT011 BKN015 03/01 A3023 RMK AO2 SLP242 T00280006 53007,NA
BKL,2023-03-28T15:53:00Z,38,33,82.66,340,5,0,30.23,1024.2,8,NA,SCT,NA,NA,NA,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,KBKL 281553Z 34005KT 8SM SCT040 03/01 A3023 RMK AO2 SLP242 T00330006,NA
BKL,2023-03-28T16:53:00Z,38,33,82.66,320,6,0,30.24,1024.5,10,NA,FEW,NA,NA,NA,1600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.64,KBKL 281653Z 32006KT 10SM FEW016 03/01 A3024 RMK AO2 SLP245 T00330006,NA
BKL,2023-03-28T17:53:00Z,39,34,82.08,310,6,0,30.24,1024.4,10,NA,FEW,NA,NA,NA,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.96,KBKL 281753Z 31006KT 10SM FEW040 04/01 A3024 RMK AO2 SLP244 T00390011 10039 20017 50003,NA
BKL,2023-03-28T18:53:00Z,39,34,82.08,300,7,0,30.22,1023.9,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.31,KBKL 281853Z 30007KT 10SM CLR 04/01 A3022 RMK AO2 SLP239 T00390011,NA
BKL,2023-03-28T19:53:00Z,40,33,76.44,280,6,0,30.21,1023.5,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.04,KBKL 281953Z 28006KT 10SM CLR 04/01 A3021 RMK AO2 SLP235 T00440006,NA
BKL,2023-03-28T20:53:00Z,40,33,76.44,260,5,0,30.21,1023.5,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.78,KBKL 282053Z 26005KT 10SM CLR 04/01 A3021 RMK AO2 SLP235 T00440006 56009,NA
BKL,2023-03-28T21:53:00Z,39,33,79.17,270,5,0,30.21,1023.4,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.71,KBKL 282153Z 27005KT 10SM CLR 04/01 A3021 RMK AO2 SLP234 T00390006,NA
BKL,2023-03-28T22:53:00Z,40,30,67.45,240,4,0,30.2,1023.2,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.65,KBKL 282253Z 24004KT 10SM CLR 04/M01 A3020 RMK AO2 SLP232 T00441011,NA
BKL,2023-03-28T23:53:00Z,40,30.9,69.96,240,4,0,30.21,1023.3,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.65,KBKL 282353Z 24004KT 10SM CLR 04/M01 A3021 RMK AO2 SLP233 T00441006 10050 20039 55002,NA
BKL,2023-03-29T00:53:00Z,39,30.9,72.45,250,5,0,30.22,1023.7,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.71,KBKL 290053Z 25005KT 10SM CLR 04/M01 A3022 RMK AO2 SLP237 T00391006,NA
BKL,2023-03-29T01:53:00Z,41,32,70.08,230,4,0,30.22,1023.7,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.93,KBKL 290153Z 23004KT 10SM CLR 05/00 A3022 RMK AO2 SLP237 T00500000,NA
BKL,2023-03-29T02:53:00Z,40,25,54.9,170,5,0,30.2,1023.1,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.78,KBKL 290253Z 17005KT 10SM CLR 04/M04 A3020 RMK AO2 SLP231 T00441039 58002,NA
BKL,2023-03-29T03:53:00Z,39,25,56.86,180,6,0,30.19,1022.7,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.96,KBKL 290353Z 18006KT 10SM CLR 04/M04 A3019 RMK AO2 SLP227 T00391039,NA
BKL,2023-03-29T04:53:00Z,38,25,59.36,170,6,0,30.18,1022.4,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.64,KBKL 290453Z 17006KT 10SM CLR 03/M04 A3018 RMK AO2 SLP224 T00331039 400560017,NA
BKL,2023-03-29T05:53:00Z,38,26.1,62.14,150,6,0,30.17,1022,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.64,KBKL 290553Z 15006KT 10SM CLR 03/M03 A3017 RMK AO2 SLP220 T00331033 10056 20028 57010,NA
BKL,2023-03-29T06:53:00Z,39,27,61.78,210,7,0,30.17,1022,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.31,KBKL 290653Z 21007KT 10SM CLR 04/M03 A3017 RMK AO2 SLP220 T00391028,NA
BKL,2023-03-29T07:53:00Z,38,27,64.49,220,10,0,30.17,1022,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.37,KBKL 290753Z 22010KT 10SM CLR 03/M03 A3017 RMK AO2 SLP220 T00331028,NA
BKL,2023-03-29T08:53:00Z,38,27,64.49,230,10,0,30.17,1021.9,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.37,KBKL 290853Z 23010KT 10SM CLR 03/M03 A3017 RMK AO2 SLP219 T00331028 58001,NA
BKL,2023-03-29T09:53:00Z,39,26.1,59.52,220,11,0,30.16,1021.7,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.31,KBKL 290953Z 22011KT 10SM CLR 04/M03 A3016 RMK AO2 SLP217 T00391033,NA
BKL,2023-03-29T10:53:00Z,40,26.1,57.47,220,13,0,30.16,1021.7,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.69,KBKL 291053Z 22013KT 10SM CLR 04/M03 A3016 RMK AO2 SLP217 T00441033,NA
BKL,2023-03-29T11:53:00Z,42,26.1,52.78,220,14,0,30.16,1021.7,10,NA,FEW,NA,NA,NA,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.18,KBKL 291153Z 22014KT 10SM FEW050 06/M03 A3016 RMK AO2 SLP217 T00561033 10056 20028 56002,NA
BKL,2023-03-29T12:53:00Z,43,27,52.91,220,14,0,30.16,1021.6,10,NA,BKN,NA,NA,NA,5500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.34,KBKL 291253Z 22014KT 10SM BKN055 06/M03 A3016 RMK AO2 SLP216 T00611028,NA
BKL,2023-03-29T13:53:00Z,45,28.9,53,220,10,0,30.14,1021.1,10,NA,SCT,NA,NA,NA,5500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.27,KBKL 291353Z 22010KT 10SM SCT055 07/M02 A3014 RMK AO2 SLP211 T00721017,NA
BKL,2023-03-29T14:53:00Z,49,28.9,45.75,220,11,0,30.13,1020.6,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.82,KBKL 291453Z 22011KT 10SM CLR 09/M02 A3013 RMK AO2 SLP206 T00941017 58010,NA
BKL,2023-03-29T15:53:00Z,51,28.9,42.16,220,16,0,30.11,1020,10,27,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,220,2023-03-29 15:45,51.1,KBKL 291553Z 22016G27KT 10SM CLR 11/M02 A3011 RMK AO2 PK WND 22027/1545 SLP200 T01061017,NA
BKL,2023-03-29T16:53:00Z,52,28,39.3,240,19,0,30.08,1019,10,29,FEW,NA,NA,NA,7500,NA,NA,NA,NA,NA,NA,NA,29,230,2023-03-29 16:45,52,KBKL 291653Z 24019G29KT 10SM FEW075 11/M02 A3008 RMK AO2 PK WND 23029/1645 SLP190 T01111022,NA
BKL,2023-03-29T17:53:00Z,52,27,37.72,240,24,0,30.06,1018.1,10,31,SCT,BKN,NA,NA,7000,9000,NA,NA,NA,NA,NA,NA,31,230,2023-03-29 17:47,52,KBKL 291753Z 24024G31KT 10SM SCT070 BKN090 11/M03 A3006 RMK AO2 PK WND 23031/1747 SLP181 T01111028 10117 20050 58025,NA
BKL,2023-03-29T18:53:00Z,51,28,40.63,240,17,0,30.04,1017.5,10,32,BKN,OVC,NA,NA,7000,9000,NA,NA,NA,NA,NA,NA,33,230,2023-03-29 18:03,51.1,KBKL 291853Z 24017G32KT 10SM BKN070 OVC090 11/M02 A3004 RMK AO2 PK WND 23033/1803 SLP175 T01061022,NA
BKL,2023-03-29T19:53:00Z,41,35,79.34,300,30,0.02,30.07,1018.6,3,43,SCT,OVC,NA,NA,3000,6000,NA,NA,-RA,NA,NA,NA,43,290,2023-03-29 19:46,29.07,KBKL 291953Z 30030G43KT 3SM -RA SCT030 OVC060 05/02 A3007 RMK AO2 PK WND 29043/1946 RAB46 PRESRR SLP186 P0002 T00500017,NA
BKL,2023-03-29T19:56:00Z,40,35,82.8,300,32,1e-4,30.07,NA,2.5,42,BKN,BKN,OVC,NA,2700,3300,7000,NA,RA,NA,NA,NA,38,300,2023-03-29 19:56,27.22,KBKL 291956Z 30032G42KT 2 1/2SM RA BKN027 BKN033 OVC070 04/02 A3007 RMK AO2 PK WND 30038/1956 PRESRR P0000 T00440017,NA
BKL,2023-03-29T20:03:00Z,40,36,85.81,290,27,0.01,30.08,NA,4,38,FEW,BKN,OVC,NA,1100,2500,6000,NA,-RA BR,NA,NA,NA,38,300,2023-03-29 19:56,28.11,KBKL 292003Z 29027G38KT 4SM -RA BR FEW011 BKN025 OVC060 04/02 A3008 RMK AO2 PK WND 30038/1956 PRESRR P0001 T00440022,NA
BKL,2023-03-29T20:34:00Z,38,36,92.78,310,23,0.04,30.11,NA,4,31,FEW,BKN,OVC,NA,700,1000,1700,NA,-RA BR,NA,NA,NA,38,300,2023-03-29 19:56,26.24,KBKL 292034Z 31023G31KT 4SM -RA BR FEW007 BKN010 OVC017 03/02 A3011 RMK AO2 PK WND 30038/1956 PRESRR P0004 T00330022,NA
BKL,2023-03-29T20:43:00Z,37,34,88.78,300,16,0.05,30.12,NA,4,25,BKN,BKN,OVC,NA,700,1000,1800,NA,-SN BR,NA,NA,NA,38,300,2023-03-29 19:56,26.94,KBKL 292043Z 30016G25KT 4SM -SN BR BKN007 BKN010 OVC018 03/01 A3012 RMK AO2 PK WND 30038/1956 RAE40SNB40 PRESRR P0005 T00280011,NA
BKL,2023-03-29T20:53:00Z,36,34,92.35,290,17,0.06,30.13,1020.8,1.75,NA,OVC,NA,NA,NA,600,NA,NA,NA,-SN BR,NA,NA,NA,38,300,2023-03-29 19:56,25.32,KBKL 292053Z 29017KT 1 3/4SM -SN BR OVC006 02/01 A3013 RMK AO2 PK WND 30038/1956 RAE40SNB40 SLP208 P0006 60008 T00220011 53024,NA
BKL,2023-03-29T21:01:00Z,36,35,96.49,290,15,1e-4,30.13,NA,3,NA,OVC,NA,NA,NA,500,NA,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,25.97,KBKL 292101Z 29015KT 3SM -SN BR OVC005 02/02 A3013 RMK AO2 P0000 T00220017,NA
BKL,2023-03-29T21:20:00Z,37,35,92.76,290,14,0.01,30.14,NA,9,NA,OVC,NA,NA,NA,800,NA,NA,NA,-RA,NA,NA,NA,NA,NA,NA,27.61,KBKL 292120Z 29014KT 9SM -RA OVC008 03/02 A3014 RMK AO2 RAB05SNE05 CIG 004V012 P0001 T00280017,NA
BKL,2023-03-29T21:42:00Z,38,35,89.53,300,13,0.01,30.14,NA,10,NA,OVC,NA,NA,NA,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.13,KBKL 292142Z 30013KT 10SM OVC012 03/02 A3014 RMK AO2 RAB05E31SNE05 P0001 T00330017,NA
BKL,2023-03-29T21:53:00Z,37,33,85.64,330,17,0.01,30.15,1021.4,10,21,OVC,NA,NA,NA,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.63,KBKL 292153Z 33017G21KT 10SM OVC011 03/01 A3015 RMK AO2 RAB05E31SNE05 SLP214 P0001 T00280006,NA
BKL,2023-03-29T22:27:00Z,37,34,88.78,300,13,0,30.17,NA,10,NA,SCT,SCT,OVC,NA,1400,2400,3400,NA,NA,NA,NA,NA,NA,NA,NA,27.97,KBKL 292227Z 30013KT 10SM SCT014 SCT024 OVC034 03/01 A3017 RMK AO2 T00280011,NA
BKL,2023-03-29T22:53:00Z,38,30.9,75.64,280,14,0,30.18,1022.3,10,NA,OVC,NA,NA,NA,3900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.77,KBKL 292253Z 28014KT 10SM OVC039 03/M01 A3018 RMK AO2 SLP223 T00331006,NA
BKL,2023-03-29T23:53:00Z,38,28.9,69.73,280,11,0,30.19,1022.7,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.92,KBKL 292353Z 28011KT 10SM CLR 03/M02 A3019 RMK AO2 SLP227 60009 T00331017 10117 20022 51020,NA
BKL,2023-03-30T00:53:00Z,38,27,64.49,290,14,0,30.21,1023.3,10,NA,SCT,NA,NA,NA,5500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.77,KBKL 300053Z 29014KT 10SM SCT055 03/M03 A3021 RMK AO2 SLP233 T00331028,NA
BKL,2023-03-30T01:53:00Z,37,25,61.5,340,9,0,30.23,1024.2,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.73,KBKL 300153Z 34009KT 10SM CLR 03/M04 A3023 RMK AO2 SLP242 T00281039,NA
BKL,2023-03-30T02:53:00Z,36,21.9,56.18,350,12,0,30.25,1024.5,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.09,KBKL 300253Z 35012KT 10SM CLR 02/M06 A3025 RMK AO2 SLP245 T00221056 51018,NA
BKL,2023-03-30T03:53:00Z,35,24.1,63.86,20,11,0,30.27,1025.2,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.38,KBKL 300353Z 02011KT 10SM CLR 02/M04 A3027 RMK AO2 SLP252 T00171044,NA
BKL,2023-03-30T04:53:00Z,34,21,58.56,20,11,0,30.28,1025.8,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.99,KBKL 300453Z 02011KT 10SM CLR 01/M06 A3028 RMK AO2 SLP258 T00111061 401170011,NA
BKL,2023-03-30T05:53:00Z,33,19.9,57.93,10,11,0,30.3,1026.2,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.86,KBKL 300553Z 01011KT 10SM CLR 01/M07 A3030 RMK AO2 SLP262 T00061067 10033 20006 51017,NA
BKL,2023-03-30T06:53:00Z,33,17.1,51.37,20,9,0,30.31,1026.7,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.88,KBKL 300653Z 02009KT 10SM CLR 01/M08 A3031 RMK AO2 SLP267 T00061083,NA
BKL,2023-03-30T07:53:00Z,32,18,55.82,20,8,0,30.31,1027,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.11,KBKL 300753Z 02008KT 10SM CLR 00/M08 A3031 RMK AO2 SLP270 T00001078,NA
BKL,2023-03-30T08:53:00Z,32,16,51.2,20,8,0,30.33,1027.6,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.11,KBKL 300853Z 02008KT 10SM CLR 00/M09 A3033 RMK AO2 SLP276 T00001089 53011,NA
BKL,2023-03-30T09:53:00Z,30,17.1,58.23,120,5,0,30.34,1028,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.02,KBKL 300953Z 12005KT 10SM CLR M01/M08 A3034 RMK AO2 SLP280 T10111083,NA
BKL,2023-03-30T10:53:00Z,30,17.1,58.23,130,4,0,30.35,1028.2,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.08,KBKL 301053Z 13004KT 10SM CLR M01/M08 A3035 RMK AO2 SLP282 T10111083,NA
BKL,2023-03-30T11:53:00Z,30,19,63.18,160,5,0,30.36,1028.8,10,NA,FEW,NA,NA,NA,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.02,KBKL 301153Z 16005KT 10SM FEW050 M01/M07 A3036 RMK AO2 SLP288 70009 T10111072 10006 21017 53012,NA
