station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
CLE,2023-03-29T12:51:00Z,39,25,56.86,220,8,0,30.15,1023.4,10,NA,BKN,BKN,NA,NA,5000,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.74,KCLE 291251Z 22008KT 10SM BKN050 BKN250 04/M04 A3015 RMK AO2 SLP234 T00391039,NA
CLE,2023-03-29T13:51:00Z,43,27,52.91,240,10,0,30.14,1022.7,10,NA,BKN,BKN,NA,NA,5500,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.76,KCLE 291351Z 24010KT 10SM BKN055 BKN250 06/M03 A3014 RMK AO2 SLP227 T00611028,NA
CLE,2023-03-29T14:51:00Z,48,28,45.61,230,13,0,30.13,1022.4,10,NA,SCT,BKN,NA,NA,5500,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.07,KCLE 291451Z 23013KT 10SM SCT055 BKN250 09/M02 A3013 RMK AO2 SLP224 T00891022 58009,NA
CLE,2023-03-29T15:51:00Z,49,26.1,40.77,230,18,0,30.11,1021.7,10,26,FEW,SCT,BKN,NA,5500,15000,25000,NA,NA,NA,NA,NA,26,230,2023-03-29 15:50,42,KCLE 291551Z 23018G26KT 10SM FEW055 SCT150 BKN250 09/M03 A3011 RMK AO2 PK WND 23026/1550 SLP217 T00941033,NA
CLE,2023-03-29T16:51:00Z,51,21.9,31.52,250,22,0,30.08,1020.8,10,28,FEW,BKN,OVC,NA,6000,15000,20000,NA,NA,NA,NA,NA,28,250,2023-03-29 16:42,51.1,KCLE 291651Z 25022G28KT 10SM FEW060 BKN150 OVC200 11/M06 A3008 RMK AO2 PK WND 25028/1642 SLP208 T01061056,NA
CLE,2023-03-29T17:51:00Z,50,21.9,32.83,230,20,0,30.06,1020.1,10,26,BKN,OVC,NA,NA,7000,15000,NA,NA,NA,NA,NA,NA,33,240,2023-03-29 17:38,50,KCLE 291751Z 23020G26KT 10SM BKN070 OVC150 10/M06 A3006 RMK AO2 PK WND 24033/1738 SLP201 T01001056 10106 20022 56022,NA
CLE,2023-03-29T18:51:00Z,50,23,34.39,240,20,0,30.04,1019.4,10,33,SCT,BKN,OVC,NA,6000,8000,15000,NA,NA,NA,NA,NA,36,260,2023-03-29 18:10,50,KCLE 291851Z 24020G33KT 10SM SCT060 BKN080 OVC150 10/M05 A3004 RMK AO2 PK WND 26036/1810 SLP194 T01001050,NA
CLE,2023-03-29T19:51:00Z,44,28,52.86,300,29,1e-4,30.06,1020.2,10,37,BKN,OVC,NA,NA,6000,7500,NA,NA,-RA,NA,NA,NA,37,300,2023-03-29 19:48,33.5,KCLE 291951Z 30029G37KT 10SM -RA BKN060 OVC075 07/M02 A3006 RMK AO2 PK WND 30037/1948 RAB45 PRESRR SLP202 P0000 T00671022,NA
CLE,2023-03-29T20:02:00Z,40,33,76.44,310,26,1e-4,30.09,NA,5,33,SCT,BKN,OVC,NA,1400,2000,5500,NA,-RA,NA,NA,NA,33,290,2023-03-29 19:55,28.31,KCLE 292002Z 31026G33KT 5SM -RA SCT014 BKN020 OVC055 04/01 A3009 RMK AO2 PK WND 29033/1955 WSHFT 1943 PRESRR P0000 T00440006,NA
CLE,2023-03-29T20:22:00Z,38,33,82.66,300,20,0.03,30.1,NA,3,32,BKN,OVC,NA,NA,1000,1600,NA,NA,RA,NA,NA,NA,35,290,2023-03-29 20:12,26.98,KCLE 292022Z 30020G32KT 3SM RA BKN010 OVC016 03/01 A3010 RMK AO2 PK WND 29035/2012 WSHFT 1943 P0003 T00330006 $,NA
CLE,2023-03-29T20:44:00Z,37,33,85.64,300,15,0.07,30.12,NA,2.5,25,OVC,NA,NA,NA,900,NA,NA,NA,RA BR,NA,NA,NA,35,290,2023-03-29 20:12,27.26,KCLE 292044Z 30015G25KT 2 1/2SM RA BR OVC009 03/01 A3012 RMK AO2 PK WND 29035/2012 WSHFT 1943 P0007 T00280006 $,NA
CLE,2023-03-29T20:51:00Z,36,32,85.23,290,16,0.07,30.12,1022.4,2.5,25,OVC,NA,NA,NA,900,NA,NA,NA,-SN BR,NA,NA,NA,35,290,2023-03-29 20:12,25.63,KCLE 292051Z 29016G25KT 2 1/2SM -SN BR OVC009 02/00 A3012 RMK AO2 PK WND 29035/2012 WSHFT 1943 RAE50SNB50 SLP224 P0007 60007 T00220000 53019 $,NA
CLE,2023-03-29T21:00:00Z,35,32,88.33,290,13,0.02,30.12,NA,1.25,22,BKN,OVC,NA,NA,600,1000,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,25.54,KCLE 292100Z 29013G22KT 1 1/4SM -SN BR BKN006 OVC010 02/00 A3012 RMK AO2 P0002 T00170000 $,NA
CLE,2023-03-29T21:16:00Z,36,32,85.23,300,12,0.05,30.12,NA,3,NA,BKN,OVC,NA,NA,600,1000,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,27.09,KCLE 292116Z 30012KT 3SM -SN BR BKN006 OVC010 02/00 A3012 RMK AO2 P0005 T00220000 $,NA
CLE,2023-03-29T21:51:00Z,37,32,81.93,310,13,0.05,30.14,1023.1,10,24,SCT,OVC,NA,NA,800,1800,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.97,KCLE 292151Z 31013G24KT 10SM SCT008 OVC018 03/00 A3014 RMK AO2 SLP231 SNE25 P0005 T00280000 $,NA
CLE,2023-03-29T22:47:00Z,37.4,30.2,74.98,310,10,0,30.17,NA,10,NA,SCT,BKN,OVC,NA,1600,3000,4400,NA,NA,NA,NA,NA,NA,NA,NA,29.74,KCLE 292247Z 31010KT 10SM SCT016 BKN030 OVC044 03/M01 A3017 RMK AO2 $,NA
CLE,2023-03-29T22:51:00Z,37,30,75.56,320,10,0,30.17,1023.8,10,NA,FEW,BKN,BKN,NA,1600,2800,4200,NA,NA,NA,NA,NA,NA,NA,NA,29.24,KCLE 292251Z 32010KT 10SM FEW016 BKN028 BKN042 03/M01 A3017 RMK AO2 SLP238 T00281011 $,NA
CLE,2023-03-29T23:10:00Z,37,28.9,72.24,310,8,0,30.17,NA,10,NA,FEW,SCT,BKN,NA,1600,3000,3900,NA,NA,NA,NA,NA,NA,NA,NA,30.27,KCLE 292310Z 31008KT 10SM FEW016 SCT030 BKN039 03/M02 A3017 RMK AO2 T00281017 $,NA
CLE,2023-03-29T23:51:00Z,37,26.1,64.38,300,10,0,30.18,1024.4,10,NA,FEW,NA,NA,NA,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.24,KCLE 292351Z 30010KT 10SM FEW040 03/M03 A3018 RMK AO2 SLP244 60012 T00281033 10106 20017 51013 $,NA
CLE,2023-03-30T00:51:00Z,36,23,58.85,300,7,0,30.2,1024.8,10,NA,FEW,NA,NA,NA,20000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.65,KCLE 300051Z 30007KT 10SM FEW200 02/M05 A3020 RMK AO2 SLP248 T00221050 $,NA
CLE,2023-03-30T01:51:00Z,35,19.9,53.49,320,8,0,30.22,1025.6,10,NA,FEW,NA,NA,NA,20000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.93,KCLE 300151Z 32008KT 10SM FEW200 02/M07 A3022 RMK AO2 SLP256 T00171067 $,NA
CLE,2023-03-30T02:51:00Z,33,19,55.75,360,7,0,30.23,1025.9,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.12,KCLE 300251Z 36007KT 10SM CLR 01/M07 A3023 RMK AO2 SLP259 T00061072 51017 $,NA
CLE,2023-03-30T03:51:00Z,33,17.1,51.37,360,7,0,30.25,1026.5,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.12,KCLE 300351Z 36007KT 10SM CLR 01/M08 A3025 RMK AO2 SLP265 T00061083 $,NA
CLE,2023-03-30T04:51:00Z,30.9,19,60.92,20,6,0,30.27,1027.1,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.21,KCLE 300451Z 02006KT 10SM CLR M01/M07 A3027 RMK AO2 SLP271 T10061072 401061006 $,NA
CLE,2023-03-30T05:51:00Z,30.9,18,58.36,40,7,0,30.28,1027.5,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.44,KCLE 300551Z 04007KT 10SM CLR M01/M08 A3028 RMK AO2 SLP275 T10061078 10028 21011 51016 $,NA
CLE,2023-03-30T06:51:00Z,28.9,16,58.06,30,6,0,30.29,1028,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8,KCLE 300651Z 03006KT 10SM CLR M02/M09 A3029 RMK AO2 SLP280 T10171089 $,NA
CLE,2023-03-30T07:51:00Z,28.9,14,53.21,30,5,0,30.3,1028.4,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.71,KCLE 300751Z 03005KT 10SM CLR M02/M10 A3030 RMK AO2 SLP284 T10171100 $,NA
CLE,2023-03-30T08:51:00Z,28,14,55.21,0,0,0,30.31,1029,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,KCLE 300851Z 00000KT 10SM CLR M02/M10 A3031 RMK AO2 SLP290 T10221100 53010 $,NA
CLE,2023-03-30T09:51:00Z,27,15.1,60.37,0,0,0,30.32,1029.3,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,KCLE 300951Z 00000KT 10SM CLR M03/M09 A3032 RMK AO2 SLP293 T10281094 $,NA
CLE,2023-03-30T10:51:00Z,27,18,68.45,170,3,0,30.33,1029.7,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.97,KCLE 301051Z 17003KT 10SM CLR M03/M08 A3033 RMK AO2 SLP297 T10281078 $,NA
CLE,2023-03-30T11:51:00Z,26.1,19,74.16,170,3,0,30.35,1030.2,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.94,KCLE 301151Z 17003KT 10SM CLR M03/M07 A3035 RMK AO2 SLP302 70012 T10331072 11006 21044 53012,NA
CLE,2023-03-30T12:51:00Z,30.9,17.1,56.14,130,4,0,30.36,1030.5,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.14,KCLE 301251Z 13004KT 10SM CLR M01/M08 A3036 RMK AO2 SLP305 T10061083,NA
CLE,2023-03-30T13:51:00Z,32,16,51.2,140,5,0,30.35,1030.3,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.4,KCLE 301351Z 14005KT 10SM CLR 00/M09 A3035 RMK AO2 SLP303 T00001089,NA
CLE,2023-03-30T14:51:00Z,34,12.9,41.26,0,0,0,30.36,1030.5,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,KCLE 301451Z 00000KT 10SM CLR 01/M11 A3036 RMK AO2 SLP305 T00111106 51003,NA
CLE,2023-03-30T15:51:00Z,37,16,41.95,NA,4,0,30.35,1030.2,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.26,KCLE 301551Z VRB04KT 10SM CLR 03/M09 A3035 RMK AO2 SLP302 T00281089,NA
CLE,2023-03-30T16:51:00Z,40,17.1,39.27,NA,3,0,30.34,1029.6,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.72,KCLE 301651Z VRB03KT 10SM CLR 04/M08 A3034 RMK AO2 SLP296 T00441083,NA
CLE,2023-03-30T17:51:00Z,42,16,34.39,NA,4,0,30.32,1029.1,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.21,KCLE 301751Z VRB04KT 10SM CLR 06/M09 A3032 RMK AO2 SLP291 T00561089 10056 21033 58013,NA
CLE,2023-03-30T18:51:00Z,44,17.1,33.4,240,3,0,30.3,1028.4,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.52,KCLE 301851Z 24003KT 10SM CLR 07/M08 A3030 RMK AO2 SLP284 T00671083,NA
CLE,2023-03-30T19:51:00Z,46,18,32.3,250,8,1e-4,30.28,1027.5,10,NA,CLR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.36,KCLE 301951Z 25008KT 10SM CLR 08/M08 A3028 RMK AO2 SLP275 P0000 T00781078 $,NA
CLE,2023-03-30T20:51:00Z,48,18,29.96,200,10,0,30.24,1026.1,10,17,FEW,NA,NA,NA,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.03,KCLE 302051Z 20010G17KT 10SM FEW250 09/M08 A3024 RMK AO2 SLP261 T00891078 58028 $,NA
CLE,2023-03-30T21:51:00Z,49,17.1,27.86,170,7,0,30.23,1025.8,10,NA,SCT,SCT,NA,NA,6500,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.38,KCLE 302151Z 17007KT 10SM SCT065 SCT250 09/M08 A3023 RMK AO2 SLP258 T00941083 $,NA
CLE,2023-03-30T22:51:00Z,48,18,29.96,210,10,0,30.21,1025.4,10,NA,FEW,FEW,NA,NA,7000,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.03,KCLE 302251Z 21010KT 10SM FEW070 FEW250 09/M08 A3021 RMK AO2 SLP254 T00891078 $,NA
CLE,2023-03-30T23:51:00Z,41,25,52.61,10,5,0,30.21,1025.5,10,NA,FEW,NA,NA,NA,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.08,KCLE 302351Z 01005KT 10SM FEW250 05/M04 A3021 RMK AO2 SLP255 T00501039 10094 20050 56007 $,NA
CLE,2023-03-31T00:51:00Z,41,27,57.15,10,3,0,30.2,1025.1,10,NA,BKN,NA,NA,NA,13000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.98,KCLE 310051Z 01003KT 10SM BKN130 05/M03 A3020 RMK AO2 SLP251 T00501028 $,NA
CLE,2023-03-31T01:51:00Z,42,28.9,59.22,0,0,0,30.2,1025,10,NA,FEW,BKN,OVC,NA,6500,8500,13000,NA,NA,NA,NA,NA,NA,NA,NA,42.1,KCLE 310151Z 00000KT 10SM FEW065 BKN085 OVC130 06/M02 A3020 RMK AO2 SLP250 T00561017 $,NA
CLE,2023-03-31T02:51:00Z,44,21.9,41,140,4,0,30.18,1024.3,10,NA,FEW,BKN,NA,NA,8000,24000,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.55,KCLE 310251Z 14004KT 10SM FEW080 BKN240 07/M06 A3018 RMK AO2 SLP243 T00671056 58009 $,NA
CLE,2023-03-31T03:51:00Z,44,21,39.47,150,6,0,30.14,1022.9,10,NA,BKN,NA,NA,NA,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.1,KCLE 310351Z 15006KT 10SM BKN250 07/M06 A3014 RMK AO2 SLP229 T00671061 $,NA
CLE,2023-03-31T04:51:00Z,43,21.9,42.77,160,7,0,30.14,1022.7,10,NA,BKN,BKN,NA,NA,17000,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.19,KCLE 310451Z 16007KT 10SM BKN170 BKN250 06/M06 A3014 RMK AO2 SLP227 T00611056 400941044 $,NA
CLE,2023-03-31T05:51:00Z,45,21.9,39.62,160,10,0,30.1,1021.4,10,NA,SCT,BKN,NA,NA,17000,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.27,KCLE 310551Z 16010KT 10SM SCT170 BKN250 07/M06 A3010 RMK AO2 SLP214 T00721056 10072 20044 56027 $,NA
CLE,2023-03-31T06:51:00Z,44,21.9,41,150,11,0,30.05,1019.4,10,NA,BKN,NA,NA,NA,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.76,KCLE 310651Z 15011KT 10SM BKN250 07/M06 A3005 RMK AO2 SLP194 T00671056 $,NA
CLE,2023-03-31T07:51:00Z,45,23,41.5,160,10,0,30.01,1018.1,10,NA,OVC,NA,NA,NA,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.27,KCLE 310751Z 16010KT 10SM OVC100 07/M05 A3001 RMK AO2 SLP181 T00721050 $,NA
CLE,2023-03-31T08:51:00Z,48,23,37.06,170,11,0,29.99,1017.3,10,NA,BKN,BKN,OVC,NA,8500,10000,25000,NA,NA,NA,NA,NA,NA,NA,NA,42.69,KCLE 310851Z 17011KT 10SM BKN085 BKN100 OVC250 09/M05 A2999 RMK AO2 SLP173 T00891050 56038 $,NA
CLE,2023-03-31T09:51:00Z,48,23,37.06,160,9,0,29.97,1016.6,10,NA,OVC,NA,NA,NA,8500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.41,KCLE 310951Z 16009KT 10SM OVC085 09/M05 A2997 RMK AO2 SLP166 T00891050 $,NA
CLE,2023-03-31T10:51:00Z,48,23,37.06,360,6,1e-4,30.03,1018.8,9,NA,OVC,NA,NA,NA,6000,NA,NA,NA,-RA,NA,NA,NA,NA,NA,NA,44.8,KCLE 311051Z 36006KT 9SM -RA OVC060 09/M05 A3003 RMK AO2 RAB51 SLP188 P0000 T00891050 $,NA
CLE,2023-03-31T11:51:00Z,49,27,42.32,120,8,1e-4,29.98,1017.3,10,NA,SCT,OVC,NA,NA,4700,6000,NA,NA,-RA,NA,NA,NA,NA,NA,NA,44.93,KCLE 311151Z 12008KT 10SM -RA SCT047 OVC060 09/M03 A2998 RMK AO2 RAE27B48 SLP173 P0000 60000 T00941028 10100 20067 58001,NA
CLE,2023-03-31T12:51:00Z,45,35,68.05,150,11,0.02,29.95,1016.3,5,NA,BKN,OVC,NA,NA,3700,5000,NA,NA,-RA,NA,NA,NA,NA,NA,NA,38.89,KCLE 311251Z 15011KT 5SM -RA BKN037 OVC050 07/02 A2995 RMK AO2 SLP163 P0002 T00720017,NA
CLE,2023-03-31T13:51:00Z,43,38,82.04,160,12,0.05,29.92,1015.2,7,NA,OVC,NA,NA,NA,2400,NA,NA,NA,-RA,NA,NA,NA,NA,NA,NA,36,KCLE 311351Z 16012KT 7SM -RA OVC024 06/03 A2992 RMK AO2 SLP152 P0005 T00610033,NA
CLE,2023-03-31T14:29:00Z,44,41,88.77,170,12,0.04,29.89,NA,2.5,NA,FEW,OVC,NA,NA,1300,2100,NA,NA,-RA BR,NA,NA,NA,NA,NA,NA,37.4,KCLE 311429Z 17012KT 2 1/2SM -RA BR FEW013 OVC021 07/05 A2989 RMK AO2 P0004 T00670050,NA
CLE,2023-03-31T14:39:00Z,45,41,85.77,180,12,0.04,29.88,NA,3,NA,OVC,NA,NA,NA,1800,NA,NA,NA,-RA BR,NA,NA,NA,NA,NA,NA,38.55,KCLE 311439Z 18012KT 3SM -RA BR OVC018 07/05 A2988 RMK AO2 P0004 T00720050,NA
CLE,2023-03-31T14:51:00Z,46,42,86.16,180,14,0.04,29.87,1013.6,6,20,FEW,OVC,NA,NA,1300,1900,NA,NA,-RA BR,NA,NA,NA,NA,NA,NA,39.21,KCLE 311451Z 18014G20KT 6SM -RA BR FEW013 OVC019 08/06 A2987 RMK AO2 SLP136 P0004 60011 T00780056 58036,NA
CLE,2023-03-31T15:51:00Z,50,44,80.06,190,16,0.01,29.85,1012.5,10,25,FEW,OVC,NA,NA,1700,4700,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,KCLE 311551Z 19016G25KT 10SM FEW017 OVC047 10/07 A2985 RMK AO2 RAE1456B15E38 SLP125 P0001 T01000067,NA
CLE,2023-03-31T16:51:00Z,51,44,76.86,200,16,0,29.83,1011.8,10,27,FEW,BKN,OVC,NA,1700,4700,5500,NA,NA,NA,NA,NA,27,200,2023-03-31 16:44,51.1,KCLE 311651Z COR 20016G27KT 10SM FEW017 BKN047 OVC055 11/07 A2983 RMK AO2 PK WND 20027/1644 SLP118 T01060067,NA
CLE,2023-03-31T17:51:00Z,53,47,79.4,200,16,0.01,29.81,1011.3,8,27,SCT,OVC,NA,NA,1900,3600,NA,NA,-RA,NA,NA,NA,27,200,2023-03-31 17:44,53.1,KCLE 311751Z 20016G27KT 8SM -RA SCT019 OVC036 12/08 A2981 RMK AO2 PK WND 20027/1744 RAB1655 SLP113 P0001 60013 T01170083 10117 20061 56021,NA
CLE,2023-03-31T18:11:00Z,53,47,79.4,190,13,0.01,29.81,NA,8,21,BKN,OVC,NA,NA,2700,3600,NA,NA,-RA,NA,NA,NA,NA,NA,NA,53.1,KCLE 311811Z 19013G21KT 8SM -RA BKN027 OVC036 12/08 A2981 RMK AO2 P0001 T01170083,NA
CLE,2023-03-31T18:51:00Z,52,48,86.17,200,12,0.02,29.79,1010.4,4,23,FEW,BKN,OVC,NA,1500,2200,2900,NA,-RA BR,NA,NA,NA,NA,NA,NA,52,KCLE 311851Z 20012G23KT 4SM -RA BR FEW015 BKN022 OVC029 11/09 A2979 RMK AO2 SLP104 P0002 T01110089,NA
CLE,2023-03-31T19:35:00Z,53,48,82.76,190,18,1e-4,29.77,NA,7,25,BKN,OVC,NA,NA,1300,1800,NA,NA,-RA,NA,NA,NA,NA,NA,NA,53.1,KCLE 311935Z 19018G25KT 7SM -RA BKN013 OVC018 12/09 A2977 RMK AO2 P0000 T01170089,NA
CLE,2023-03-31T19:51:00Z,53,48,82.76,190,15,1e-4,29.76,1009.7,10,21,BKN,OVC,NA,NA,1400,1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.1,KCLE 311951Z 19015G21KT 10SM BKN014 OVC019 12/09 A2976 RMK AO2 RAE48 SLP097 P0000 T01170089,NA
CLE,2023-03-31T20:07:00Z,54,49,82.82,190,15,0,29.75,NA,10,24,SCT,OVC,NA,NA,1400,2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,KCLE 312007Z 19015G24KT 10SM SCT014 OVC021 12/09 A2975 RMK AO2 T01220094,NA
CLE,2023-03-31T20:30:00Z,54,49,82.82,200,15,0,29.74,NA,10,26,BKN,OVC,NA,NA,1400,2100,NA,NA,NA,NA,NA,NA,26,190,2023-03-31 20:26,54,KCLE 312030Z 20015G26KT 10SM BKN014 OVC021 12/09 A2974 RMK AO2 PK WND 19026/2026 T01220094,NA
CLE,2023-03-31T20:51:00Z,54,49,82.82,190,13,0,29.73,1008.5,10,23,OVC,NA,NA,NA,1400,NA,NA,NA,NA,NA,NA,NA,26,190,2023-03-31 20:26,54,KCLE 312051Z 19013G23KT 10SM OVC014 12/09 A2973 RMK AO2 PK WND 19026/2026 SLP085 60002 T01220094 58026,NA
CLE,2023-03-31T21:51:00Z,55,50,83.2,200,13,0,29.71,1007.9,10,21,OVC,NA,NA,NA,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,KCLE 312151Z 20013G21KT 10SM OVC012 13/10 A2971 RMK AO2 SLP079 T01280100,NA
CLE,2023-03-31T22:51:00Z,55,50,83.2,190,11,1e-4,29.7,1007.3,10,NA,OVC,NA,NA,NA,1200,NA,NA,NA,-DZ,NA,NA,NA,NA,NA,NA,55,KCLE 312251Z 19011KT 10SM -DZ OVC012 13/10 A2970 RMK AO2 DZB47 SLP073 P0000 T01280100,NA
CLE,2023-03-31T23:51:00Z,56,50,80.52,190,13,1e-4,29.69,1006.8,10,19,OVC,NA,NA,NA,1300,NA,NA,NA,-DZ,NA,NA,NA,NA,NA,NA,55.9,KCLE 312351Z 19013G19KT 10SM -DZ OVC013 13/10 A2969 RMK AO2 SLP068 P0000 60002 T01330100 10133 20111 56015,NA
CLE,2023-04-01T00:51:00Z,56,51,83.88,180,15,1e-4,29.66,1005.9,10,21,OVC,NA,NA,NA,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.9,KCLE 010051Z 18015G21KT 10SM OVC012 13/11 A2966 RMK AO2 DZE45 PRESFR SLP059 P0000 T01330106,NA
CLE,2023-04-01T01:51:00Z,56,51,83.88,190,10,0,29.63,1004.9,10,NA,OVC,NA,NA,NA,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.9,KCLE 010151Z 19010KT 10SM OVC012 13/11 A2963 RMK AO2 SLP049 T01330106,NA
CLE,2023-04-01T02:07:00Z,57,51,80.6,180,14,0,29.63,NA,10,21,OVC,NA,NA,NA,1200,NA,NA,NA,TS,NA,NA,NA,NA,NA,NA,57,KCLE 010207Z 18014G21KT 10SM TS OVC012 14/11 A2963 RMK AO2 LTG DSNT N AND W TSB01 OCNL LTGIC W-N TS W-N MOV NE T01390106,NA
CLE,2023-04-01T02:20:00Z,57,51,80.6,200,12,0,29.62,NA,10,NA,OVC,NA,NA,NA,1500,NA,NA,NA,TS,NA,NA,NA,NA,NA,NA,57,KCLE 010220Z 20012KT 10SM TS OVC015 14/11 A2962 RMK AO2 LTG DSNT N AND S TSB01 OCNL LTGIC W-N TS W-N MOV NE T01390106,NA
CLE,2023-04-01T02:51:00Z,57,52,83.33,200,14,0.02,29.6,1004,6,21,OVC,NA,NA,NA,1700,NA,NA,NA,TSRA,NA,NA,NA,NA,NA,NA,57,KCLE 010251Z 20014G21KT 6SM TSRA OVC017CB 14/11 A2960 RMK AO2 LTG DSNT ALQDS RAB31 TSB01 SLP040 OCNL LTGIC OHD TS OHD MOV NE P0002 60002 T01390111 56028,NA
CLE,2023-04-01T03:29:00Z,57,52,83.33,190,13,0.02,29.55,NA,10,22,OVC,NA,NA,NA,1700,NA,NA,NA,-RA,NA,NA,NA,NA,NA,NA,57,KCLE 010329Z 19013G22KT 10SM -RA OVC017 14/11 A2955 RMK AO2 LTG DSNT NE TSE23 P0002 T01390111,NA
CLE,2023-04-01T03:51:00Z,58,52,80.67,190,15,0.02,29.53,1001.6,10,23,OVC,NA,NA,NA,1800,NA,NA,NA,-RA,NA,NA,NA,NA,NA,NA,57.9,KCLE 010351Z 19015G23KT 10SM -RA OVC018 14/11 A2953 RMK AO2 LTG DSNT NE TSE23 SLP016 P0002 T01440111,NA
CLE,2023-04-01T04:20:00Z,59,52,77.55,190,18,1e-4,29.49,NA,10,28,BKN,BKN,OVC,NA,1900,3400,4900,NA,VCTS -RA,NA,NA,NA,28,190,2023-04-01 04:14,59,KCLE 010420Z 19018G28KT 10SM VCTS -RA BKN019 BKN034 OVC049 15/11 A2949 RMK AO2 PK WND 19028/0414 LTG DSNT N AND NW TSE20 PRESFR P0000 T01500111,NA
CLE,2023-04-01T04:24:00Z,59,52,77.55,190,17,1e-4,29.48,NA,10,27,SCT,BKN,OVC,NA,1900,3400,9000,NA,-TSRA,NA,NA,NA,28,190,2023-04-01 04:14,59,KCLE 010424Z COR 19017G27KT 10SM -TSRA SCT019CB BKN034 OVC090 15/11 A2948 RMK AO2 PK WND 19028/0414 LTG DSNT N AND NW TSB23 PRESFR LTGICCGCC NW TS NW MOV E P0000 T01500111,NA
CLE,2023-04-01T04:51:00Z,59,53,80.75,190,16,0.01,29.45,998.7,10,27,FEW,SCT,OVC,NA,1900,2800,3400,NA,-TSRA,NA,NA,NA,28,190,2023-04-01 04:14,59,KCLE 010451Z COR 19016G27KT 10SM -TSRA FEW019 SCT028CB OVC034 15/12 A2945 RMK AO2 PK WND 19028/0414 LTG DSNT N-SE TSB23 PRESFR SLP987 LTGICCGCC ALQDS TS ALQDS MOV E P0001 T01500117 401500056,NA
